parcel_name,sws_rw,sws_rs,sws_gb,sws_ms,sws_fa,sws_total
fALFF_17Networks_5,0.47406904113411,0.345281749392711,0.001913163105421,0.326997359758531,0.089411942475786,0.070496636291132
fALFF_17Networks_4,0.308689400825328,0.098269915995993,0.012712377828967,0.04534941329074,0.087967124379918,0.017026057656504
fALFF_17Networks_3,0.402795721574509,0.276732933219045,0.010783435149597,0.081550297210276,0.090611853364752,0.045311170238092
fALFF_17Networks_2,0.838819954287113,0.178538890084656,0.001780093240737,0.299418740463246,0.175702587088594,0.046684902106706
fALFF_17Networks_1,0.407452857721717,0.491552768057989,0.092473897283965,0.46007880226263,0.115618455332856,0.188674168230257
zDCwei_17Networks_17,0.555252939648033,0.547070121027088,0.686111535787321,0.439926837951243,0.208099711493175,0.953697991276688
zDCwei_17Networks_16,0.557176700860418,0.885669692836905,0.902564602291224,0.366440879273478,0.164474947118801,0.661924443952827
zDCwei_17Networks_15,0.81292507142318,0.584625212139009,0.430388687834868,0.536390365871154,0.184291502512083,0.987772837198604
zDCwei_17Networks_14,0.405255355626694,0.623567989862712,0.825916687556553,0.368693233222311,0.261719320241158,0.860030012309287
zDCwei_17Networks_13,0.633338133584542,0.553301542912499,0.611787043599357,0.513220329078903,0.324583883115099,0.996028374451467
zDCwei_17Networks_12,0.740175733837122,0.366858198535192,0.525868963069094,0.200635211207264,0.77272655783194,0.84395429242575
zDCwei_17Networks_11,0.454589253305335,0.587701673482341,0.610902371893117,0.575231114388176,0.958367163761834,0.791787466408317
zDCwei_17Networks_10,0.419674791135117,0.470256601648889,0.572227726012975,0.536434697068547,0.665218069381719,0.798571011883931
zDCwei_17Networks_9,0.342102437179733,0.475583499528889,0.100983412743028,0.46135897055897,0.749732434462309,0.309237321558901
zDCwei_17Networks_8,0.842110302374057,0.220276123085397,0.630391121738371,0.598257226109922,0.775743127039761,0.592699850463859
zDCwei_17Networks_7,0.509398526993074,0.30953243967124,0.395755414796593,0.879500303709334,0.306313265879214,0.344700573686399
zDCwei_17Networks_6,0.563226898761106,0.475002132897252,0.205765427755362,0.468160667165802,0.656214424712561,0.608251920280982
zDCwei_17Networks_5,0.57484125741518,0.3836902639647,0.112861324898118,0.606888148347482,0.365286590729234,0.229046889777376
zDCwei_17Networks_4,0.959898619637962,0.85795306581207,0.614164481021422,0.585280810033544,0.530607137234996,0.544191340974038
zDCwei_17Networks_3,0.90736723159071,0.91600402728956,0.34844653454916,0.411082057038754,0.414889909501339,0.523710063061018
zDCwei_17Networks_2,0.65641813527016,0.19406581177581,0.598796985482118,0.582563167021034,0.977503623299603,0.452845621527002
zDCwei_17Networks_1,0.166218970867423,0.808755782065304,0.479284132469407,0.237154641246167,0.694310971420923,0.778825666527608
gmd_17Networks_RH_TempPar_3,0.811902836218441,0.284494414890151,0.969854477023984,0.610823798947858,0.973049970663096,0.487615686532963
gmd_lPFtha_R,0.267743370559953,0.844417830555919,0.991606795898716,0.669559981403042,0.941238034353272,0.816131742901216
gmd_lPFtha_L,0.264409789328787,0.93812234698077,0.952134262327098,0.647158829762639,0.95727489039037,0.847753499035547
gmd_cTtha_R,0.440873247711405,0.486676602938507,0.672243820684071,0.746458342480327,0.251645720676153,0.99029752485339
gmd_cTtha_L,0.27529222651318,0.473240554278484,0.669328814867534,0.774457009966447,0.721403413471815,0.80372537532353
gmd_Otha_R,0.187932730728052,0.482177970376967,0.553786200293051,0.990037640990887,0.495921535898529,0.706479230326018
gmd_Otha_L,0.13513327819642,0.682848354093058,0.717946044461773,0.723697192733875,0.858020183543535,0.785292780775478
gmd_PPtha_R,0.233500435616692,0.658208290646808,0.821142905428859,0.799529499824304,0.670466369763136,0.733709302480489
gmd_PPtha_L,0.256977287824607,0.761838457398183,0.96735910761145,0.59320594826123,0.94429813608828,0.750577760010453
gmd_rTtha_R,0.410130910819647,0.675608017805407,0.351259155175146,0.38823822298231,0.50032078110331,0.643989424239958
gmd_rTtha_L,0.288148758223144,0.524487253057582,0.426981223728233,0.908618204300063,0.223701773782785,0.812945667371064
gmd_Stha_R,0.311092691386378,0.91359466343132,0.917549946370046,0.641132633339319,0.907974099532044,0.812572204679787
gmd_Stha_L,0.30085550201437,0.88517477466925,0.925912101974395,0.60927790250161,0.917766875354902,0.790297372988468
gmd_mPMtha_R,0.270034127915276,0.959724580064665,0.914712378281632,0.647373479581995,0.993739842561789,0.864989813595747
gmd_mPMtha_L,0.303918220490006,0.90646228613681,0.893240138398432,0.622170538026462,0.924899242331994,0.800834709626531
gmd_mPFtha_R,0.263209887327862,0.549775663683399,0.719953797446734,0.980911548894326,0.920585533957779,0.833283154209206
gmd_mPFtha_L,0.311659093055805,0.480240148712721,0.566881475536089,0.994628918201127,0.946357488598514,0.852954345304437
gmd_dlPu_R,0.152339606561981,0.742369653385284,0.941321692810728,0.675471904476334,0.682981767490355,0.847490553366318
gmd_dlPu_L,0.181625866744374,0.663724762321262,0.895272299325134,0.557505107291085,0.717454259554275,0.718493378808782
gmd_dCa_R,0.32638206444523,0.529912544402861,0.246510891736072,0.998932876524738,0.329051100758079,0.756604703551497
gmd_dCa_L,0.361329458023137,0.210163650127994,0.126203526721108,0.895886008554434,0.986927208768022,0.35450485728243
gmd_vmPu_R,0.105898755985017,0.471748413091153,0.84507399714182,0.560288855647788,0.204056511946687,0.768706994554016
gmd_vmPu_L,0.158925242124112,0.612598661704285,0.751458822860634,0.586576154496487,0.367539179939924,0.781696854073129
gmd_NAC_R,0.098202198887953,0.244772887319817,0.583276932457088,0.842593170319967,0.512024948621123,0.581267501837217
gmd_NAC_L,0.126431233023375,0.324779502001264,0.608371184852829,0.623648771434996,0.338779429314779,0.621572055054124
gmd_GP_R,0.230758841186095,0.765111865251187,0.859014915602997,0.622192002982425,0.649276681073668,0.81012814899581
gmd_GP_L,0.133665332618338,0.530243168862927,0.637102168601491,0.419022451935803,0.735573738258895,0.552214213533685
gmd_vCa_R,0.271079259402579,0.332817526751097,0.460176834154063,0.806755022199047,0.425268629363198,0.599407263828723
gmd_vCa_L,0.421466270554499,0.602483970610831,0.55806372967867,0.85218958349252,0.226168818948137,0.94735106907925
gmd_cHipp_R,0.095596540764644,0.521894232120684,0.112313817034233,0.811673924573961,0.784956842626982,0.992388489346051
gmd_cHipp_L,0.114521117505151,0.278192340582984,0.948689650993832,0.382281520420788,0.541546497509846,0.349777821520726
gmd_rHipp_R,0.133551547323695,0.233238377210645,0.271133843222445,0.75586633681274,0.758205165694959,0.633937790155378
gmd_rHipp_L,0.084153567792844,0.423334797124017,0.475453469527776,0.847452624382871,0.897856601422773,0.808183056161785
gmd_lAmyg_R,0.160638015117292,0.384607203615718,0.902875228853558,0.406715473870134,0.82401676534609,0.570918748099554
gmd_lAmyg_L,0.079464809551796,0.88455352124953,0.616876187334171,0.666345067984087,0.528838916021479,0.988759418591038
gmd_mAmyg_R,0.298565479923671,0.133227602841331,0.624628055175506,0.360857517729192,0.814234584001509,0.435552782149245
gmd_mAmyg_L,0.142153943116116,0.717438259571124,0.949825444072085,0.934570338119602,0.115848176827295,0.777749849704542
gmd_17Networks_RH_TempPar_2,0.913283655679595,0.737893249248061,0.953782225769247,0.834903844577958,0.558225373996495,0.950696581651234
gmd_17Networks_RH_TempPar_1,0.687904102017516,0.206451245793752,0.689290463268705,0.099183770483115,0.33285449230565,0.129744874518397
gmd_17Networks_RH_DefaultC_PHC_1,0.320749296433992,0.377883712393292,0.440853359118831,0.806350395827878,0.190065741670828,0.473370332201405
gmd_17Networks_RH_DefaultC_Rsp_1,0.15400557685757,0.976111801696816,0.723335996125434,0.631647702932654,0.858898411793047,0.889527700029097
gmd_17Networks_RH_DefaultB_PFCv_2,0.992972571208756,0.722549948499297,0.99929209229536,0.668053633311413,0.299885179016141,0.909172437909714
gmd_17Networks_RH_DefaultB_PFCv_1,0.126622876956171,0.97356621776495,0.661801848479093,0.956595448198899,0.747934044070764,0.991545548020854
gmd_17Networks_RH_DefaultB_PFCd_1,0.432852328137099,0.571184749122274,0.942147710634008,0.359259531632662,0.114600051409844,0.250963336245515
gmd_17Networks_RH_DefaultA_PFCm_1,0.018986333271848,0.169261367371522,0.115808058879348,0.089752941967157,0.176546325989569,0.26615764192258
gmd_17Networks_RH_DefaultA_pCunPCC_1,0.517617723340517,0.094562986971308,0.616765692282268,0.196522132250684,0.338797242136457,0.110653839904703
gmd_17Networks_RH_DefaultA_PFCd_1,0.121033143600644,0.689740306895484,0.246014234468745,0.127954110792321,0.844607982071106,0.413261246955464
gmd_17Networks_RH_DefaultA_IPL_1,0.941206103469979,0.035598403368272,0.046971097078128,0.17139862121776,0.741049401739427,0.104992086362166
gmd_17Networks_RH_ContC_pCun_1,0.804084935875052,0.995699256283862,0.646575595558543,0.84517819649862,0.339217616234157,0.813379342604025
gmd_17Networks_RH_ContC_Cingp_1,0.596122041277503,0.289569509773616,0.308931515221026,0.274191083353692,0.30708079412707,0.448149209013515
gmd_17Networks_RH_ContB_PFClv_1,0.046719834736343,0.093607408754788,0.426709289552292,0.158265430319777,0.307147012992852,0.293124382861842
gmd_17Networks_RH_ContB_PFCld_1,0.204219325745051,0.76390771133302,0.987343895101626,0.342858450051741,0.373635048311969,0.790864210208565
gmd_17Networks_RH_ContB_IPL_1,0.400207141634397,0.744268929153118,0.328076254839207,0.512728346200371,0.869112557244093,0.803551082242778
gmd_17Networks_RH_ContB_Temp_1,0.066029854978722,0.650321791581362,0.935473039433556,0.678941219006378,0.274296641419771,0.974884894683758
gmd_17Networks_RH_ContA_PFCl_2,0.779928829681423,0.797936286354426,0.853727184664373,0.998047006155963,0.52517746305782,0.7738255280141
gmd_17Networks_RH_ContA_PFCl_1,0.729017376999368,0.256208731608554,0.889884519822241,0.302989681444627,0.680884202795848,0.332253500624633
gmd_17Networks_RH_ContA_IPS_1,0.53576872033072,0.856173334805986,0.997900417280537,0.516181051532338,0.583873261601292,0.780773240927905
gmd_17Networks_RH_LimbicA_TempPole_1,0.382390576974037,0.847455432640767,0.805457233483808,0.140530793756584,0.830949188771809,0.562481861753936
gmd_17Networks_RH_LimbicB_OFC_1,0.085439004368115,0.922456800443144,0.499854076343498,0.820113135591724,0.462620180708588,0.591368367683796
gmd_17Networks_RH_SalVentAttnB_PFCmp_1,0.177584909579118,0.481130622427066,0.393628712273175,0.171697821520996,0.039774055487648,0.726637572129763
gmd_17Networks_RH_SalVentAttnB_PFCl_1,0.003781779175196,0.189338302402254,0.746652186904355,0.594877054384702,0.441772745683264,0.288143468155385
gmd_17Networks_RH_SalVentAttnB_IPL_1,0.672880088500642,0.075016379046415,0.093396648368694,0.515167691676477,0.979052773229191,0.190856091653961
gmd_17Networks_RH_SalVentAttnA_FrMed_1,0.658896686569992,0.375600127121292,0.450100092305054,0.643321211674085,0.422940098849062,0.359993657001786
gmd_17Networks_RH_SalVentAttnA_ParMed_1,0.55162667947713,0.80523716652198,0.207525619073246,0.761866687963737,0.197667718567845,0.975900490075671
gmd_17Networks_RH_SalVentAttnA_Ins_1,0.521878423709276,0.466343831045045,0.788609965250288,0.530399408623391,0.425205322949052,0.752472862146644
gmd_17Networks_RH_SalVentAttnA_ParOper_1,0.252824047970229,0.347191199780718,0.651139313242451,0.612455470543905,0.534933766402342,0.957207911687315
gmd_17Networks_RH_DorsAttnB_FEF_1,0.619886330624372,0.860150324155193,0.167672803619061,0.809984052353339,0.996494798905056,0.72727606568629
gmd_17Networks_RH_DorsAttnB_PostC_2,0.895116667113175,0.800466676657616,0.527783605351405,0.554632171183778,0.387967326329516,0.469910930067942
gmd_17Networks_RH_DorsAttnB_PostC_1,0.834725062583215,0.349227944846824,0.629686866066478,0.574352212953533,0.953047854389283,0.507229722263395
gmd_17Networks_RH_DorsAttnA_SPL_1,0.644970333873216,0.614865969103853,0.554283489546596,0.673021683372313,0.522998828999309,0.875551637727019
gmd_17Networks_RH_DorsAttnA_ParOcc_1,0.678291236845421,0.932592777318427,0.747738873406908,0.99326016302806,0.389611139369059,0.786732075344885
gmd_17Networks_RH_DorsAttnA_TempOcc_1,0.533268340431631,0.575971922621972,0.822306729567427,0.680744873389116,0.672422968341455,0.92759176432167
gmd_17Networks_RH_SomMotB_Cent_1,0.434875025076372,0.530280270452508,0.930519482521695,0.727582836600843,0.837134719321899,0.909332903479602
gmd_17Networks_RH_SomMotB_S2_2,0.900267652807635,0.332181087154233,0.934383345753289,0.832501589561979,0.757629491501778,0.623913658082487
gmd_17Networks_RH_SomMotB_S2_1,0.828191092108764,0.777827075118094,0.933493301151435,0.820504078726398,0.816454753644096,0.956748812235241
gmd_17Networks_RH_SomMotB_Aud_1,0.338312508021721,0.977543355596646,0.973734241038189,0.240597478394371,0.797342632897046,0.816689788672807
gmd_17Networks_RH_SomMotA_4,0.149166295659357,0.708568685522706,0.081366032532389,0.115721730166673,0.110804378942514,0.133757276953639
gmd_17Networks_RH_SomMotA_3,0.488194676366434,0.387468192703665,0.57902497153458,0.381241840692651,0.276579055319932,0.772694223385264
gmd_17Networks_RH_SomMotA_2,0.617168027821792,0.063165679732791,0.897495012641778,0.223722304326955,0.872041268908655,0.153863863429635
gmd_17Networks_RH_SomMotA_1,0.331621493044788,0.947890665216466,0.918163508414335,0.991521862428221,0.374685049082056,0.76029591364061
gmd_17Networks_RH_VisPeri_ExStrSup_1,0.54285313217939,0.271087753948366,0.51178489823181,0.528722251673997,0.199410839766769,0.216521711720057
gmd_17Networks_RH_VisPeri_ExStrInf_1,0.424011049084488,0.517232428777974,0.087861608757091,0.568622004719902,0.780263793942888,0.415038941500122
gmd_17Networks_RH_VisPeri_StriCal_1,0.349668422666058,0.751965866117542,0.684361896970288,0.988027935227652,0.880006191338301,0.8835909480749
gmd_17Networks_RH_VisCent_ExStr_3,0.92376606377492,0.052524812221755,0.298824252155719,0.146174179740408,0.444755823784968,0.075979275295529
gmd_17Networks_RH_VisCent_ExStr_2,0.208419076686769,0.173388249955607,0.131059755989704,0.109852741515977,0.948819548705853,0.155549566436434
gmd_17Networks_RH_VisCent_ExStr_1,0.031199515631954,0.712334173108617,0.870626991025141,0.592153294952094,0.730136344355151,0.784577990885546
gmd_17Networks_LH_TempPar_1,0.889955933382981,0.900881326987934,0.894487137669134,0.864988088066204,0.989117374573413,0.976502569504162
gmd_17Networks_LH_DefaultC_PHC_1,0.620648649177921,0.301613104658443,0.18505129887333,0.864181619333015,0.912470131987271,0.832947293029791
gmd_17Networks_LH_DefaultC_Rsp_1,0.16731615417739,0.979617887051733,0.459707654781418,0.451978595273087,0.845139206011727,0.923590123843205
gmd_17Networks_LH_DefaultB_PFCv_2,0.979375698248021,0.857497246513367,0.466045004470955,0.647240994540692,0.447806176849053,0.550584016756193
gmd_17Networks_LH_DefaultB_PFCv_1,0.654793703049673,0.394267264871647,0.93032306519557,0.959849846956148,0.493726867752185,0.582192413182011
gmd_17Networks_LH_DefaultB_PFCl_1,0.075773970101434,0.632791872512952,0.305892768608969,0.056803868747016,0.304416462384644,0.238930502682926
gmd_17Networks_LH_DefaultB_PFCd_1,0.931659088003479,0.923110371481908,0.992103073975985,0.494379993796622,0.604098951125226,0.689383627669829
gmd_17Networks_LH_DefaultB_IPL_1,0.548830375911837,0.425715923807488,0.63156019411516,0.602938595631612,0.56105096233281,0.437458539541693
gmd_17Networks_LH_DefaultB_Temp_2,0.033693985295741,0.522096963563629,0.40216780410465,0.64128793117394,0.652844152634412,0.428473714946674
gmd_17Networks_LH_DefaultB_Temp_1,0.784440781847863,0.681095798816536,0.973304089008484,0.684335400815171,0.654950511038404,0.823201448080596
gmd_17Networks_LH_DefaultA_PFCm_1,0.007982381790708,0.312222721625188,0.155354665409435,0.124259823180497,0.501880449178325,0.291865757634001
gmd_17Networks_LH_DefaultA_pCunPCC_1,0.944752145882491,0.919672225913667,0.754034987603379,0.715265247020375,0.533881095235744,0.966752496623868
gmd_17Networks_LH_DefaultA_PFCd_1,0.409957909724493,0.265628096426818,0.937244321307008,0.627170205325522,0.431196448744923,0.328516564797555
gmd_17Networks_LH_ContC_Cingp_1,0.49223368320315,0.807290399624282,0.460977093034121,0.664054459154997,0.067236314152019,0.844210124676536
gmd_17Networks_LH_ContC_pCun_2,0.350279950885892,0.537781894424705,0.924944758986537,0.972971384988344,0.923119989708282,0.729584152297787
gmd_17Networks_LH_ContC_pCun_1,0.521039678568412,0.880224403603581,0.735547640089067,0.516199969332892,0.240062222827982,0.876804785158691
gmd_17Networks_LH_ContB_PFClv_1,0.178763230560799,0.458642817650019,0.762019821060678,0.996606900423263,0.07423867635751,0.411341388220533
gmd_17Networks_LH_ContA_PFCl_2,0.69856147627343,0.452855078952954,0.631205770563201,0.56348479001641,0.627647725050817,0.769469722326958
gmd_17Networks_LH_ContA_PFCl_1,0.877810092826982,0.454876426066136,0.956479958135706,0.257096495082563,0.721602006677931,0.580954977940674
gmd_17Networks_LH_ContA_IPS_1,0.499322787306267,0.286603264914582,0.360880305158397,0.626338478862087,0.943477523571234,0.672743229148077
gmd_17Networks_LH_LimbicA_TempPole_2,0.894552826471058,0.217301691817868,0.363163051446384,0.439145160469371,0.395700268893435,0.173772502158673
gmd_17Networks_LH_LimbicA_TempPole_1,0.54256707244197,0.812134276030212,0.307124412352189,0.133065238624055,0.821880658147784,0.394915849131234
gmd_17Networks_LH_LimbicB_OFC_1,0.037948372298435,0.155242392562971,0.72710643390641,0.393768837263652,0.757959341027484,0.270318808906307
gmd_17Networks_LH_SalVentAttnB_PFCmp_1,0.06208181902138,0.384561321074234,0.374574543856411,0.115547479580713,0.399797571939757,0.949238041990372
gmd_17Networks_LH_SalVentAttnB_PFCl_1,0.077195844558739,0.646395998451848,0.240725906588753,0.513135324589579,0.575706365656131,0.751623449349809
gmd_17Networks_LH_SalVentAttnA_FrMed_1,0.825162754477491,0.737709490740256,0.265935826911556,0.293430233206443,0.444413767655372,0.356737494920956
gmd_17Networks_LH_SalVentAttnA_ParMed_1,0.483503252700535,0.40879031159466,0.737305827380428,0.306265942296906,0.286557130608395,0.307144421682682
gmd_17Networks_LH_SalVentAttnA_Ins_2,0.417465993629594,0.46263338576082,0.552392255528757,0.484049488293879,0.32455421208262,0.370201851770436
gmd_17Networks_LH_SalVentAttnA_Ins_1,0.142025784708298,0.462531347428295,0.548118529443645,0.207930728067987,0.843799383898648,0.362460825412206
gmd_17Networks_LH_SalVentAttnA_ParOper_1,0.377670951415497,0.144774684076439,0.98085956189585,0.538722022797362,0.416506973248709,0.243392347754441
gmd_17Networks_LH_DorsAttnB_FEF_1,0.68874906103821,0.103655075155507,0.119518648305241,0.915025399919064,0.77145569900785,0.637582063075319
gmd_17Networks_LH_DorsAttnB_PostC_3,0.691760011713047,0.402935451397207,0.463388655436587,0.114438325930998,0.231463436463942,0.157215546700577
gmd_17Networks_LH_DorsAttnB_PostC_2,0.820774718486549,0.763703872286707,0.924850597661609,0.721825580009326,0.495539644683521,0.559507958977304
gmd_17Networks_LH_DorsAttnB_PostC_1,0.885471542716454,0.875732305691749,0.450766253820282,0.722403841587422,0.757997649641709,0.894619474071044
gmd_17Networks_LH_DorsAttnA_SPL_1,0.036791249309421,0.545081139735647,0.59785595594266,0.529606680741964,0.919941502025686,0.476066766160264
gmd_17Networks_LH_DorsAttnA_ParOcc_1,0.167342352098064,0.5423576955403,0.499999980507372,0.360973767141325,0.499540468794255,0.893531543730634
gmd_17Networks_LH_DorsAttnA_TempOcc_1,0.330503958204056,0.398855648595966,0.443903512964476,0.975206975542665,0.338764070598733,0.420469033022998
gmd_17Networks_LH_SomMotB_Cent_1,0.234756129289952,0.72439806733792,0.589782627337628,0.439244453065463,0.851102600243529,0.673147698523139
gmd_17Networks_LH_SomMotB_S2_2,0.955826585587259,0.698144493506918,0.749209258134239,0.900246270308851,0.899180945137791,0.847957323232379
gmd_17Networks_LH_SomMotB_S2_1,0.945212665001235,0.351215865845265,0.143582796402763,0.456176316401886,0.268630863097259,0.230998388277709
gmd_17Networks_LH_SomMotB_Aud_1,0.384830506284042,0.59217598964539,0.816700336021962,0.145580429982581,0.392830657617098,0.358958345461856
gmd_17Networks_LH_SomMotA_2,0.596834436276925,0.745858773213437,0.426213804884149,0.443035452457181,0.157439601479253,0.337722604786844
gmd_17Networks_LH_SomMotA_1,0.944852297261363,0.977903395962034,0.90104158536103,0.699047976712764,0.794058344612695,0.837708553759539
gmd_17Networks_LH_VisPeri_ExStrSup_1,0.596277327956182,0.423384056922863,0.151609012404561,0.353812153928011,0.215812902596736,0.188217648585426
gmd_17Networks_LH_VisPeri_StriCal_1,0.397789326185084,0.845826521618039,0.71698191905337,0.355002759166216,0.231488808318196,0.385155204965869
gmd_17Networks_LH_VisPeri_ExStrInf_1,0.451123231690585,0.687056844772242,0.193869232475008,0.872809018130137,0.262885495881155,0.560224533682274
gmd_17Networks_LH_VisCent_ExStr_3,0.073431379920748,0.182616357488304,0.50493125038818,0.159434649644561,0.783081183775133,0.268770026417792
gmd_17Networks_LH_VisCent_Striate_1,0.406021349239483,0.726677303467598,0.650578202891283,0.711910443449231,0.40511698966067,0.940185611762285
gmd_17Networks_LH_VisCent_ExStr_2,0.555529326551778,0.897414994052586,0.541660017199231,0.356997694740625,0.229061689869689,0.460541644505377
gmd_17Networks_LH_VisCent_ExStr_1,0.03471906718555,0.709437128450963,0.633222304389687,0.232589007095662,0.958094101389428,0.583408896362713
zDCwei_17Networks_RH_TempPar_3,0.097812963273754,0.173162355597013,0.795735402413097,0.344249888745182,0.214822680801082,0.174229174361493
zDCwei_17Networks_RH_TempPar_2,0.333587590275806,0.060028027702608,0.848797327201771,0.034636747280035,0.032433216772787,0.031147637098014
zDCwei_17Networks_RH_TempPar_1,0.465770572851418,0.946547168274168,0.753528540175341,0.208279763983637,0.846435620734669,0.753956860248853
zDCwei_17Networks_RH_DefaultC_PHC_1,0.470787525078041,0.108805107775617,0.926204964664638,0.129096791518794,0.007402098407787,0.047906582681114
zDCwei_17Networks_RH_DefaultC_Rsp_1,0.935569875805642,0.119372398556186,0.549971878497778,0.677161109042714,0.993312220123406,0.295316581950259
zDCwei_17Networks_RH_DefaultB_PFCv_2,0.068054490568379,0.205239894262046,0.867839863137946,0.501436515767592,0.417406514401798,0.797544604667094
