parcel_name,sws_rw,sws_rs,sws_gb,sws_ms,sws_fa,sws_total
zfALFF_17Networks_RH_DefaultB_PFCv_1,NA,NA,0.041533923018143,NA,NA,NA
zfALFF_17Networks_RH_DefaultA_PFCd_1,NA,0.01948899727203,NA,NA,NA,0.029384230379212
zfALFF_17Networks_RH_DefaultA_IPL_1,NA,0.042004773303606,NA,NA,NA,NA
zfALFF_17Networks_RH_ContC_pCun_1,NA,NA,0.041533923018143,NA,NA,NA
zfALFF_17Networks_RH_ContB_PFCld_1,NA,0.003791479875032,NA,NA,NA,0.029384230379212
zfALFF_17Networks_RH_ContB_Temp_1,NA,0.01948899727203,NA,0.047032763692701,NA,0.032267921506867
zfALFF_17Networks_RH_ContA_PFCl_2,NA,0.002154799328698,NA,NA,0.044951770148589,0.013017007921583
zfALFF_17Networks_RH_ContA_PFCl_1,NA,0.0018990279734,NA,0.047032763692701,0.049892396672933,0.0056528312443
zfALFF_17Networks_RH_ContA_IPS_1,0.046825226393808,0.005162344291983,0.042275582848737,NA,0.045878214918467,0.019051495659873
zfALFF_17Networks_RH_SalVentAttnB_PFCmp_1,NA,0.002154799328698,NA,0.047032763692701,0.044951770148589,0.006248090098825
zfALFF_17Networks_RH_SalVentAttnB_PFCl_1,NA,0.01847620864214,NA,NA,NA,0.030415549987621
zfALFF_17Networks_RH_SalVentAttnB_IPL_1,NA,0.00851865675901,NA,NA,NA,NA
zfALFF_17Networks_RH_SalVentAttnA_FrMed_1,NA,0.002473005634313,NA,NA,NA,0.024048474405878
zfALFF_17Networks_RH_SalVentAttnA_ParMed_1,NA,0.044892978801901,NA,NA,0.044951770148589,NA
zfALFF_17Networks_RH_SalVentAttnA_ParOper_1,NA,0.01948899727203,NA,NA,NA,NA
zfALFF_17Networks_RH_DorsAttnB_FEF_1,NA,0.002703512104078,NA,NA,NA,0.013370540268723
zfALFF_17Networks_RH_DorsAttnB_PostC_1,NA,0.0018990279734,0.033872830707665,NA,0.013599610316395,0.002771612725757
zfALFF_17Networks_RH_DorsAttnA_SPL_1,NA,NA,0.034042994693132,NA,NA,NA
zfALFF_17Networks_RH_DorsAttnA_ParOcc_1,NA,0.042606120711133,NA,NA,NA,NA
zfALFF_17Networks_RH_DorsAttnA_TempOcc_1,NA,0.049825094570696,NA,NA,0.044951770148589,NA
zfALFF_17Networks_RH_SomMotB_Cent_1,NA,0.002154799328698,NA,NA,NA,0.013370540268723
