bids_name	cjv	cnr	efc	fber	fwhm_avg	fwhm_x	fwhm_y	fwhm_z	icvs_csf	icvs_gm	icvs_wm	inu_med	inu_range	qi_1	qi_2	rpve_csf	rpve_gm	rpve_wm	size_x	size_y	size_z	snr_csf	snr_gm	snr_total	snr_wm	snrd_csf	snrd_gm	snrd_total	snrd_wm	spacing_x	spacing_y	spacing_z	summary_bg_k	summary_bg_mad	summary_bg_mean	summary_bg_median	summary_bg_n	summary_bg_p05	summary_bg_p95	summary_bg_stdv	summary_csf_k	summary_csf_mad	summary_csf_mean	summary_csf_median	summary_csf_n	summary_csf_p05	summary_csf_p95	summary_csf_stdv	summary_gm_k	summary_gm_mad	summary_gm_mean	summary_gm_median	summary_gm_n	summary_gm_p05	summary_gm_p95	summary_gm_stdv	summary_wm_k	summary_wm_mad	summary_wm_mean	summary_wm_median	summary_wm_n	summary_wm_p05	summary_wm_p95	summary_wm_stdv	tpm_overlap_csf	tpm_overlap_gm	tpm_overlap_wm	wm2max
sub-0802_ses-wave1_T1w	0.35838522083704666	3.0754198392888585	0.6981657765005582	383.0425109863281	3.443446665516383	3.516955648723063	3.5120083478260873	3.301376	0.15259837284877287	0.49794481411550084	0.3494568130357263	1.4323140382766724	0.7252604961395264	0.0	0.03031940001813226	19.807180322353734	6.913452596577546	10.201526830787792	176	232	256	1.7901986417363247	12.744161001867555	9.955591473664526	15.332414777389703	17.687457106771408	33.45399218770281	32.31684345605576	45.80908107369306	0.8999999761581421	0.8984375	0.8984375	1.329973709415996	14.301602212026605	21.179443359375	19.32007598876953	1893009.0	9.58336296081543	39.725291442871054	12.386594772338867	17.064948471521394	117.27646876776275	439.1165771484375	386.11651611328125	28447.0	248.16750946044925	743.3503784179684	215.67982482910156	3.4808031714482945	45.54938782377694	734.2889404296875	730.2993774414062	100378.0	651.6623077392578	831.7479003906249	57.30434036254883	13.011178044981971	51.1110916966213	997.18359375	1000.010498046875	289326.0	890.1285400390625	1081.8846740722656	65.22187042236328	0.12267204374074936	0.4067336320877075	0.4525880813598633	0.5888960348202027
sub-0802_ses-wave2_T1w	0.3983309121700332	2.7420548435107044	0.7125079066106461	468.2442626953125	3.5087278962800217	3.5724334279705006	3.592102956521739	3.361647304347826	0.15865774827342777	0.4867766907381983	0.35456556098837394	1.4376182556152344	0.732998824119568	0.0	0.02029799953504856	18.62950128910263	6.876344527465309	9.91503715441776	176	232	256	2.526724779505422	11.627684232120602	9.425162509276504	14.121078516203488	20.74331599237513	38.04375256951821	36.81986135187287	51.67251549372529	0.8999999761581421	0.8984375	0.8984375	7.094124615989406	12.678684020656588	21.09316062927246	17.10772132873535	1918653.0	0.0	50.11191101074215	15.100857734680176	13.423763722967529	129.48961267167618	432.2043762207031	401.44000244140625	32895.0	245.42994079589843	684.0173706054687	158.8751983642578	3.3907948834174606	50.19776746619057	741.927490234375	736.2508544921875	84732.0	652.3774566650391	852.4497833251953	63.31841278076172	13.985642660572111	54.86356659878135	1000.1307373046875	1000.0047607421875	294558.0	892.8288269042969	1094.2864501953125	70.81633758544922	0.12402115762233734	0.4012067914009094	0.44992581009864807	0.5947668159486866
sub-0802_ses-wave3_T1w	0.33402514938743155	3.8481428804071083	0.5897887508050145	3879.142578125	3.631623691759002	3.701866764732646	3.554339634320706	3.6386646762236547	0.13485965746856768	0.5065650851366058	0.35857525739482654	1.1589142084121704	0.36699020862579346	0.00045467035410913276	0.00905656020250892	31.19401874625043	9.852372542513253	14.47077226708087	176	288	288	0.6886878697065181	13.17799674144761	10.27726414516835	16.965107824350927	44.129872091486654	71.62013269308618	73.05867436311745	103.42601830477952	0.8999999761581421	0.8819444179534912	0.8819444179534912	485.2094101641073	6.334444899595458	9.222620010375977	4.272518157958984	3765271.0	0.0	29.75588035583496	12.273948669433594	-0.5742078189504682	248.14099953684945	767.3373413085938	426.6871032714844	16490.0	210.07332534790038	1925.1205200195313	619.5465087890625	0.7081722513797297	49.75345735310082	692.2084350585938	692.487548828125	116072.0	605.7444671630859	776.2007568359375	52.548545837402344	0.8034788604088061	52.968552294653236	995.80322265625	1000.0153198242188	298904.0	889.8974365234375	1084.2600830078125	58.945316314697266	0.1374003291130066	0.44604530930519104	0.47734126448631287	0.34194641501023026
sub-0856_ses-wave1_T1w	0.37651553224759615	3.3352913530421606	0.6505309919028953	1007.3733520507812	3.6971298437782103	3.827077879160719	3.7546184347826084	3.509693217391304	0.14399956255300567	0.4887216723975139	0.3672787650494804	1.4657074213027954	0.6978524923324585	0.0	0.02896847793230902	21.77011617402996	7.541787329616546	10.730027553935972	176	232	256	3.0652124920664625	13.853482590522944	11.08039459197389	16.32248869333226	20.689015634367106	42.18727958618143	40.269733828883055	57.93290626610062	0.8999999761581421	0.8984375	0.8984375	3.5571877637534337	11.30866268049898	17.0275821685791	15.282732009887695	2826488.0	0.0	38.160517311096186	11.138463020324707	4.733148097415045	97.62461436763138	379.93707275390625	357.124267578125	17713.0	232.31410217285156	600.1735351562498	116.50552368164062	1.014495276887029	48.83701118806692	728.3711547851562	728.2174072265625	65333.0	643.511572265625	812.6492065429686	52.56525421142578	0.9824002819297104	53.49756185089004	993.5130615234375	1000.0111694335938	282832.0	876.6736053466798	1081.5817321777345	61.265743255615234	0.15175625681877136	0.4592270851135254	0.4842105507850647	0.6094477442521632
sub-0856_ses-wave2_T1w	0.3488765372390665	3.5589945805909897	0.6620223777167005	925.9378051757812	3.6098763229458064	3.747400099272201	3.6835617391304347	3.3986671304347826	0.13999539344674636	0.4918596865078511	0.3681449200454025	1.513895034790039	0.6759011983871459	0.0	0.022154164226789164	22.557955106685263	7.496796044868548	10.657093902407556	176	232	256	2.880432588237164	14.428586431850388	11.839516949149774	18.209531827361772	20.326729482308775	40.48401457993614	38.73618755822451	55.397818612428615	0.8999999761581421	0.8984375	0.8984375	4.72031079562843	11.826157628527168	18.711389541625977	15.952289581298828	2713191.0	0.0	39.82749557495117	11.867101669311523	19.55735183527089	96.03111560256946	394.3551025390625	366.92681884765625	18296.0	245.63104248046875	612.1622009277344	127.38253021240234	1.3154382110285088	45.837058261559484	731.2387084960938	730.794921875	72350.0	650.6637115478516	813.1167358398438	50.64875030517578	1.0230073109691489	48.08598231157233	994.9769897460938	1000.0106201171875	290106.0	892.6290893554688	1075.4967651367188	54.91678237915039	0.15215358138084412	0.46188265085220337	0.48475462198257446	0.6146579072453979
sub-0856_ses-wave3_T1w	0.3142269889599901	4.137732281437775	0.5323801884057059	5593.98046875	3.82575951037115	3.9244442885010393	3.762606727190595	3.7902275154218152	0.1700065469694096	0.4939902690268923	0.3360031840036981	1.3758431673049927	0.3749814629554751	0.04403308993893661	0.019265912490697687	25.719783376930327	10.48191362028499	16.670307476234143	192	288	288	1.2701159895335157	13.85726366830188	11.344350586065355	18.905672100360672	31.29062618979223	62.92058447949482	61.509550685123656	90.31744138608393	0.9000000357627869	0.8819444179534912	0.8819444179534912	13.000416069428045	7.253778288569437	5.847461223602295	4.892599105834961	4366878.0	0.0	19.555040645599362	7.015146255493164	27.367706193870873	124.21811298064014	398.0896911621094	346.4549865722656	20415.0	197.73340911865236	601.6602233886719	272.7676086425781	0.24339995753566512	48.540246419049026	697.4087524414062	696.6671142578125	82736.0	616.2431182861328	781.4606018066406	50.27420425415039	1.0067001559948912	46.77816318541558	996.85546875	1000.0096435546875	297323.0	902.7220825195312	1077.2560913085936	52.89459991455078	0.14688153564929962	0.4749581217765808	0.4842087924480438	0.3877286911945345
sub-0982_ses-wave1_T1w	0.6849191964419136	1.9797762961377428	0.6446479580605695	358.0262145996094	3.6495173405182793	3.7314445432939674	3.7111652173913043	3.505942260869565	0.1792254710495547	0.4591262109782197	0.36164831797222563	1.6524463891983032	0.8066543698310853	0.0	0.022673631959104535	18.090766708269093	7.763851837234983	10.822574257840655	176	232	256	3.306443913754815	11.08823352234004	9.52393922503402	14.177140239007207	17.701084506074388	33.875734867260014	31.35131008024184	42.47711086739111	0.8999999761581421	0.8984375	0.8984375	6.47187298906063	15.423871247644655	28.357112884521484	20.92520523071289	2975216.0	10.382551193237305	62.09711742401123	17.700014114379883	0.04289861348443269	129.94932885335118	434.2106628417969	416.73651123046875	34934.0	257.70421447753904	658.2327819824218	126.03587341308594	0.3333491858907962	70.48043363787971	799.748046875	797.5361938476562	51865.0	686.04248046875	919.7135253906249	71.9256591796875	0.5021631072033563	68.21716678686386	1003.3589477539062	1000.038330078125	300312.0	893.2106719970702	1124.5663146972656	70.5386734008789	0.16075749695301056	0.4550892412662506	0.48101115226745605	0.5769547089823839
sub-0982_ses-wave2_T1w	0.6033826416508631	2.2530343515304043	0.6401885340105081	433.4859924316406	3.7086164968270605	3.743800099176833	3.849561043478261	3.532488347826087	0.17510253036545426	0.45278458545823547	0.3721128841763103	1.7266324758529663	0.7784605979919432	0.0	0.02141011143402332	20.0144827006348	8.509564008357398	11.487607751564708	176	256	256	3.2300017615873178	11.534170246513543	9.95815942231336	15.110306258839218	18.23802746221165	37.98998584828313	34.90676619289015	48.49228526817567	0.8999999761581421	0.8984375	0.8984375	11.58545714564022	13.510615259058714	22.109901428222656	18.26150131225586	2351430.0	9.040426349639894	45.718017387390134	15.725996017456055	0.5572502131593677	111.55086332825161	392.1200256347656	376.11553955078125	32578.0	229.8360397338867	609.3970550537109	116.44258880615234	0.1363255496118465	67.73901309285851	784.6559448242188	783.4522705078125	38827.0	675.1700073242187	897.9778564453125	67.923583984375	0.5423840385240739	62.944445469243966	1003.9403076171875	1000.0369873046875	305254.0	902.0924743652344	1118.90556640625	66.18233489990234	0.16918253898620605	0.45719054341316223	0.4917615056037903	0.6022389864907974
sub-1110_ses-wave1_T1w	0.44926710712311685	2.8158982073468097	0.642707200778672	468.5979919433594	3.5878351117580913	3.7204889874481886	3.596388173913043	3.4466281739130435	0.14647991818046735	0.4995850087355826	0.35393507308395006	1.6556423902511597	0.8334663927555086	0.0	0.014510631578199772	24.51312834054091	8.221020974348662	11.95188088028112	176	232	256	1.440682365422492	12.48715310358708	9.60796598512317	14.89606248635994	20.78897780893295	38.12041370847341	36.71584841887204	51.238153739209764	0.8999999761581421	0.8984375	0.8984375	6.235213400714759	12.786549123467786	22.00290870666504	17.26049041748047	2564743.0	8.55561637878418	50.94397201538086	14.479126930236816	16.45563763895476	142.18274270947074	471.46649169921875	405.7464904785156	21004.0	244.01129684448242	784.9514068603513	281.62823486328125	1.6308568616641157	54.43169897867527	746.1423950195312	744.0108032226562	86786.0	653.8232727050781	844.0701751708984	59.581756591796875	1.8837797708900954	60.59145693245857	996.3268432617188	1000.0347900390625	245530.0	878.9486236572266	1097.6698364257813	67.134033203125	0.12685705721378326	0.4284726083278656	0.473846435546875	0.6234129727857753
sub-1110_ses-wave2_T1w	0.47170220619189535	2.764090927047701	0.647813935609137	801.0643310546875	3.540669945471938	3.672400097285379	3.5918469565217395	3.3577627826086958	0.1438892467118458	0.48804458236397186	0.3680661709241823	1.5434672832489014	0.7465329110622405	0.0	0.02019419267859929	25.68387135078705	8.621267237339971	11.98358439305621	176	232	256	1.8184044532522863	13.322064754847691	10.195952542428778	15.447388419186357	19.91014763168133	38.36555766220471	36.2671531390425	50.52575412324146	0.8999999761581421	0.8984375	0.8984375	2.8563818622018067	12.966847916399514	20.376834869384766	17.540868759155273	2642192.0	8.717893600463867	43.64551544189453	11.917739868164062	19.61850121417804	129.19565311925825	444.03631591796875	394.0734558105469	19255.0	245.6793975830078	699.0299194335937	216.70823669433594	0.8224620032735945	53.57470530738881	760.0471801757812	759.3538818359375	69794.0	668.4526916503906	853.1406616210936	56.999305725097656	0.45269878438226563	59.95544193656217	997.2893676757812	1000.0357055664062	252154.0	883.9128540039062	1099.5876098632812	64.73804473876953	0.14381183683872223	0.44355055689811707	0.4815799295902252	0.6164748162229705
sub-1110_ses-wave3_T1w	0.32282192992797426	4.016551622409823	0.5527932735109633	6092.9052734375	3.5359020967364736	3.5719000946230386	3.3789544322022693	3.6568517633841138	0.1352445038281118	0.5252156873801516	0.3395398087917366	1.3326115608215332	0.3695803761482237	0.0	0.012000156343197024	35.394918943424926	10.713872266994931	16.755821934059167	176	288	288	0.9884100808693509	12.85001183021367	10.462668687388588	17.54958415108274	66.50138735597902	64.28044114188319	74.86653876847448	93.81778780756122	0.8999999761581421	0.8819444179534912	0.8819444179534912	12.392408101040985	6.983179516728351	6.903416156768799	4.7100830078125	3660925.0	0.0	19.049579620361328	7.3713836669921875	-1.0763412809873816	712.7058397458642	1003.200927734375	708.8464965820312	17247.0	210.3146545410156	2245.6321044921874	717.1375122070312	0.6095840552503575	50.712027012563084	686.5830688476562	685.1731567382812	152554.0	601.7211395263672	775.5195373535157	53.32064437866211	0.8089586241010411	50.925947401024224	995.8703002929688	1000.015380859375	259806.0	891.8223876953125	1081.1705627441406	56.982173919677734	0.11850856989622116	0.4474376142024994	0.48564663529396057	0.401886032640865
sub-1127_ses-wave2_T1w	0.36421573284161574	3.436029591081452	0.6548518367837933	1094.7581787109375	3.6775306356869932	3.7861112114088065	3.832798608695652	3.4136820869565216	0.15375046865199626	0.46692715826315834	0.3793223730848454	1.426464319229126	0.6236013352870942	0.0	0.028672223416330647	19.037267354841557	7.197999441003716	9.699221312322738	176	232	256	2.9491297217362713	14.267580795729186	12.330147672416137	19.773732499782952	24.933390563148407	44.040628462489416	42.630846720902326	58.91852113706915	0.8999999761581421	0.8984375	0.8984375	44.137461142984556	11.11952441535013	15.177066802978516	15.0478515625	2535094.0	0.0	30.273281192779542	9.932476997375488	9.603026341666052	147.17860724684664	440.5474853515625	423.1904296875	30982.0	250.21350173950196	669.2873992919921	143.49440002441406	2.022128074986602	46.36172425660926	748.7792358398438	747.4945068359375	62887.0	667.1773193359375	832.3353759765625	52.39070129394531	0.7811842305670798	45.61006194410824	997.5862426757812	1000.0145874023438	333498.0	909.081430053711	1076.1448669433594	50.57280349731445	0.1508144587278366	0.4401165544986725	0.46985235810279846	0.6034613563784454
sub-1127_ses-wave3_T1w	0.3306530962212546	3.987179008687431	0.5109877680649038	22691.35546875	3.6549937420095127	3.7260556542623218	3.619309715012369	3.619615856753848	0.14675745103124288	0.49424003858695115	0.359002510381806	1.2491874694824219	0.32286085486412075	0.03603926051557389	0.01827732760645744	25.625607309296917	9.103884239795521	13.519812434619947	176	288	288	0.7185244884188657	13.203420066961568	11.247655492054442	19.821021920782893	36.30144455753381	62.26886154356916	62.270373128499536	88.24081328439564	0.8999999761581421	0.8819444179534912	0.8819444179534912	18.00882496676741	7.424548676931053	5.623201370239258	5.007781982421875	5047014.0	0.0	15.390039205551139	6.890918731689453	2.415214559065906	196.08916487980434	631.1966552734375	411.3980712890625	21420.0	200.01706771850584	1993.903283691406	572.5462036132812	0.30668105725695316	51.868002478889984	706.2139892578125	705.682373046875	112805.0	619.3739135742187	794.56201171875	53.44670104980469	0.8968336820193978	45.45500585881713	998.4512329101562	1000.01806640625	345272.0	912.1306121826171	1077.6021362304687	50.45232391357422	0.13394363224506378	0.4365760385990143	0.46518614888191223	0.34860068430108626
sub-1170_ses-wave1_T1w	0.3392161245819512	3.6248784106843748	0.6236547115200073	685.676025390625	3.4524449333745544	3.578944539254097	3.560102956521739	3.218287304347826	0.1374653066806859	0.5077360558829851	0.35479863743632895	1.4279353618621826	0.592857050895691	0.0	0.03748354964238123	26.868236931850525	8.430009410347772	12.462451059665934	176	232	256	1.789161376782112	14.629039517820196	11.099733578548586	16.880999841043447	19.50199924442864	34.47634391351562	33.99015859136014	47.99213261613617	0.8999999761581421	0.8984375	0.8984375	0.6948071565143112	13.651011118383762	17.11809730529785	18.47467613220215	2796007.0	0.0	37.06255340576172	10.750168800354004	28.649153924192262	150.92481565708582	439.1607360839844	406.3612060546875	20899.0	234.0926086425781	651.6071044921874	227.118408203125	0.7946998695768102	45.0540408667396	718.8728637695312	718.380126953125	78530.0	639.6421661376953	799.9353881835938	49.10613250732422	1.0621233396059981	50.47842486247323	993.952392578125	1000.0072631835938	244207.0	881.256103515625	1079.759191894531	59.23850631713867	0.14194868505001068	0.4627757668495178	0.4767948389053345	0.6016418263972012
sub-1170_ses-wave2_T1w	0.3536287202231266	3.5105646297548825	0.6305144607717756	430.3564147949219	3.5119340351532	3.6162445402422096	3.637849043478261	3.28170852173913	0.15427850644363028	0.4766253099747957	0.36909618358157403	1.7509891986846924	0.6647474110126494	0.0	0.029046972967491994	23.89358002284788	8.794906534968082	12.253878261116892	176	232	256	2.6264264449531893	13.314003311598327	11.556147325311192	18.728012219382062	24.447362022385903	46.990430908636554	45.30704810298672	64.48335137793768	0.8999999761581421	0.8984375	0.8984375	1.1012973593709008	10.159841294157786	22.19402503967285	20.52661895751953	2282004.0	6.832606315612793	41.19972820281983	11.161728858947754	24.805069668152036	145.88280078209777	404.89794921875	379.1291809082031	25781.0	233.73382568359375	619.5450439453125	144.3489227294922	1.407693719363082	48.406003231112436	730.7740478515625	728.7266235351562	47620.0	645.7843383789062	823.2743255615234	54.733272552490234	1.014132695007305	47.52634159988118	995.3971557617188	1000.0064697265625	246267.0	896.6808715820312	1074.18515625	53.39618682861328	0.1549665480852127	0.4587901830673218	0.47793981432914734	0.655420448857694
sub-1170_ses-wave3_T1w	0.333004125725054	3.945861749970662	0.5363913855943919	2369.713623046875	3.8554676236363137	3.861722324522928	3.8625676750750104	3.8421128713110035	0.1829375198981669	0.4813853851035645	0.33567709499826864	1.288799524307251	0.3105705618858339	0.032178306878629534	0.025087666422867343	26.684813004056398	11.74217446526465	18.732949530584687	176	288	288	2.9462789246307954	12.610203623272179	11.628652356163379	19.329474520587162	31.826304125365407	62.61354302420326	61.31074466551531	89.49238684697725	0.8999999761581421	0.8819444179534912	0.8819444179534912	11.094565530468177	7.320737281777149	6.169612884521484	4.94386100769043	2546341.0	0.0	15.10707950592041	6.250549793243408	0.2832289902398828	154.59044195821983	366.2334899902344	355.6389465332031	20918.0	193.88632736206054	551.5239990234373	120.70494842529297	0.023344516284708572	54.683082582374524	701.0419921875	699.6669921875	57391.0	611.9503173828125	795.529296875	55.48371124267578	1.0438913433024544	45.33610087132224	998.0326538085938	1000.0211791992188	246495.0	908.5374267578125	1079.1355346679686	51.73545455932617	0.15891139209270477	0.46985840797424316	0.4835277795791626	0.3890603577789553
sub-1264_ses-wave1_T1w	0.35567162002875236	3.6435226782904784	0.6612248937948954	583.5010375976562	3.889483611083825	4.100033441947128	3.947831652173913	3.620585739130435	0.16095221907460452	0.4565209735591172	0.38252680736627825	1.4407222270965576	0.6998959183692932	0.0	0.0583491032516537	19.991289164957333	8.018287008179916	10.753680474999427	176	232	256	3.0045328837429137	13.70120778591709	11.824612436378189	18.768096639474564	16.99253975772642	32.66429614977583	31.599800159803625	45.14256457190862	0.8999999761581421	0.8984375	0.8984375	1.0415479817803748	14.512733643963843	16.195661544799805	9.941810607910156	2288874.0	0.0	39.38440074920654	11.300165176391602	10.168373796741369	125.57416373414452	395.4903869628906	376.4226989746094	20545.0	226.8866638183594	603.9623657226563	125.2818832397461	0.6648620559595528	50.01230645259027	723.5658569335938	723.5870971679688	46739.0	637.46630859375	808.5490539550781	52.81135559082031	0.8280634231630479	48.30297938920761	996.5320434570312	1000.0086059570312	294478.0	901.1363037109375	1076.8475524902344	53.28227615356445	0.15695829689502716	0.4491303861141205	0.49062153697013855	0.6013288464857529
sub-1264_ses-wave2_T1w	0.3720416573399357	3.3938487424170813	0.6699218311287768	818.5245361328125	3.739712350470191	3.946655660106226	3.810693565217391	3.4617878260869563	0.15575641402619914	0.4641077350789652	0.3801358508948357	1.4881407022476196	0.6763302385807037	0.0	0.03910609474567411	20.655462536793152	7.935848506738511	10.76023803523038	176	232	256	2.6973026997095872	12.765263036694463	11.862538492519898	20.125049741155646	21.37531318978774	39.19545661282523	37.90035399004288	53.130292167515684	0.8999999761581421	0.8984375	0.8984375	0.7694999820604291	12.33093189487912	18.404499053955078	16.644447326660156	2464721.0	0.0	41.64020919799805	12.782450675964355	16.379415412256346	143.5692888821424	425.1982421875	402.3246765136719	21398.0	243.67438507080078	635.787121582031	149.1546630859375	0.8876572620955758	52.119476573447294	740.4451904296875	737.7341918945312	54709.0	650.401416015625	839.92412109375	57.79179382324219	0.7598506601096591	45.45980187429448	997.2689208984375	1000.0147094726562	306821.0	909.9315185546875	1073.2635498046875	49.68996810913086	0.15471701323986053	0.45502811670303345	0.49601659178733826	0.6323234794874965
sub-1264_ses-wave3_T1w	0.3297862333260282	3.9187653879981643	0.5898770350261405	2519.202880859375	4.155906039826726	4.312555669799266	4.054790672974795	4.100371776706118	0.19815883687674413	0.43722247339951936	0.3646186897237365	1.1595726013183594	0.33813818097114545	0.031773995067996726	0.007723470990542823	22.29809233123015	11.118272601910425	15.821042247920595	176	288	288	3.114430680152624	12.487165385010076	12.272612075683975	21.21624016188923	29.890930735061684	62.532632131150585	60.24686269018909	88.31702520435499	0.8999999761581421	0.8819444179534912	0.8819444179534912	2486.646675572159	7.4180792875393715	6.443779945373535	5.003418445587158	2615887.0	0.0	20.052383804321288	10.668617248535156	-0.1891121798567652	120.19733268432304	351.6950988769531	338.4536437988281	18245.0	198.93176574707033	541.6749877929688	108.66973876953125	0.3683485086235767	53.29178563965458	706.6171264648438	708.0541381835938	37412.0	609.5910888671875	798.1564422607421	56.7017936706543	0.7407186200710716	42.99112077547542	999.3922119140625	1000.0096435546875	308040.0	920.19111328125	1075.207781982422	47.13408279418945	0.16700589656829834	0.45401906967163086	0.5087010264396667	0.3724898613478664
sub-1274_ses-wave1_T1w	0.3239738326479018	3.8786583044743614	0.6513338078765359	942.1889038085938	3.6904498306398796	3.798100100615292	3.8191193043478258	3.4541300869565217	0.142112378124405	0.4713630214426859	0.38652460043290915	1.3569213151931763	0.5682971000671386	0.0	0.03655355269632577	19.541603745092118	6.903463232710862	9.220794985662083	176	232	256	2.153279706142212	13.376476713585065	12.438623862613062	21.78611516811191	18.92893636932073	40.607500224074776	38.57255370755852	56.181224529280044	0.8999999761581421	0.8984375	0.8984375	0.722606605268052	11.661177948121761	14.649803161621094	15.788557052612305	2686998.0	0.0	31.658466339111328	9.015092849731445	31.4826581660843	96.48632986405582	373.39227294921875	336.9278564453125	26407.0	219.55985260009766	622.263208007812	156.46897888183594	2.0528693194023253	47.53901032001001	724.5956420898438	722.7980346679688	75909.0	641.5975585937499	812.9150634765624	54.03465270996094	0.7567734902543739	42.268596519270716	997.6820678710938	1000.00439453125	357948.0	918.0680603027345	1068.4998291015625	45.90093231201172	0.14374227821826935	0.43990224599838257	0.481302946805954	0.6156683994378721
sub-1274_ses-wave2_T1w	0.3392530094138192	3.6559781384318972	0.6681323501535174	1239.9678955078125	3.700030358919036	3.8092889898005855	3.8069426086956524	3.48385947826087	0.1410723717870031	0.46774605007093684	0.39118157814206006	1.3494250774383545	0.6256689310073853	0.0	0.025309912125885004	19.138541385469324	6.71404401437161	8.821587980188328	176	232	256	1.78152857629532	12.438526769026108	11.879497951534418	21.418438509281827	22.611875262333946	46.332030056577906	44.29359902992676	63.93689177086843	0.8999999761581421	0.8984375	0.8984375	1.600199082964056	10.246732312773549	13.25	13.865257263183594	2523174.0	0.0	34.69668350219727	9.9186372756958	23.0276215705854	99.4284138868319	400.4765930175781	353.66351318359375	30550.0	231.00088195800782	676.651318359375	198.51364135742188	2.063601160495657	50.35657892209129	727.7254638671875	724.6611938476562	81240.0	640.7172607421875	826.3703887939454	58.25904846191406	0.6884010517783312	43.05699812014535	998.8246459960938	1000.011962890625	368309.0	919.8626342773439	1073.3674072265624	46.689239501953125	0.1394539773464203	0.4297177195549011	0.4769008457660675	0.5806582474167534
sub-1274_ses-wave3_T1w	0.294619774319005	4.508841960171169	0.555031401226415	9627.306640625	3.920645117484451	3.9376667709792126	3.921403582354075	3.9028649991200663	0.14127494490414494	0.48188967645859493	0.37683537863726013	1.2090741395950317	0.30985016822814937	1.6071116988548181e-06	0.021334889420246656	25.58962170761888	9.095561527274526	12.926028587441442	176	288	288	1.5749298913166032	12.966750369003524	12.103071043205484	21.767532869296325	34.37281291865174	78.95554741556843	76.27123046837646	115.4853310709092	0.8999999761581421	0.8819444179534912	0.8819444179534912	10.102320303496542	5.67299454950513	5.364231586456299	3.8263766765594482	4076274.0	0.0	15.3313627243042	5.583015441894531	21.905178423156983	112.4500709848245	338.79156494140625	297.6430358886719	15394.0	171.32367477416994	555.3023101806641	188.9819793701172	0.1882608989814032	51.311936156092315	685.0661010742188	683.6964111328125	105246.0	600.4142456054688	773.7019500732422	52.72663879394531	0.8434166526271323	41.882426782486505	997.9871215820312	1000.0172119140625	373980.0	918.7576507568359	1069.1684997558593	45.94070816040039	0.15262183547019958	0.4518107771873474	0.4834117591381073	0.3721436638836274
sub-1348_ses-wave1_T1w	0.32822945988813734	3.8274995340374596	0.6300223832403239	851.1038208007812	3.7561406910100907	3.850966768682447	3.8524438260869567	3.5650114782608693	0.14530066891714424	0.4864330070124484	0.3682663240704073	1.4633862972259521	0.6468240320682526	0.0	0.03534000750195003	21.285096207181333	7.496138498409108	10.566234087864563	176	232	256	3.317564247617592	13.55232521202682	12.427399371273166	20.412308654175085	21.07245111588946	39.19557320913893	38.21704403209885	54.38310777126815	0.8999999761581421	0.8984375	0.8984375	0.34722954263286	12.046981479714757	14.863371849060059	16.320068359375	2429052.0	0.0	32.753440856933594	9.773200035095215	4.921700150965747	104.17375448366015	409.2110900878906	387.490966796875	24119.0	257.67299194335936	616.4496459960935	116.79741668701172	1.6203457805788215	47.618280311673274	721.8318481445312	720.7481689453125	58640.0	638.2677124023437	808.549771118164	53.182167053222656	0.9058361042687255	44.048370715655494	996.7162475585938	1000.0242919921875	274904.0	908.9816497802735	1070.3643066406248	48.99114990234375	0.14309503138065338	0.44717079401016235	0.4658968150615692	0.6256810905138471
sub-1348_ses-wave2_T1w	0.3432684692680404	3.683448589353149	0.6756966950951202	546.3323974609375	3.6551559172467214	3.75850009956625	3.722607304347826	3.4843603478260867	0.15673580626715053	0.46768860680759716	0.37557558692525234	1.477684736251831	0.6197258532047272	0.0	0.03165824057581095	19.632242529956013	7.556961632543299	10.301785267081662	176	232	256	3.2845132701859656	13.353628075910068	12.884533489389701	22.01545912207307	21.817100610940468	41.935050632067735	40.27854397901763	57.08348069404468	0.8999999761581421	0.8984375	0.8984375	1.1307811148554503	11.477042484200124	16.476587295532227	15.509180068969727	1864689.0	0.0	37.688657379150385	10.042819023132324	1.5756955990871067	102.85317614651649	406.0180358886719	382.2040710449219	23721.0	255.8770751953125	622.044921875	116.3630599975586	1.1901389703174843	49.512842161511074	734.1923217773438	734.6414794921875	42956.0	645.1603698730469	822.8350524902344	55.01373291015625	0.8585428144089886	41.58326400572994	997.6693115234375	1000.0200805664062	292128.0	918.6804962158203	1067.3921875	45.4234619140625	0.1549527794122696	0.44888654351234436	0.47239282727241516	0.6359661210051138
