parc_name,parcel_name,zALFF_sws_total_r,zfALFF_sws_total_r,zDCbin_sws_total_r,zDCwei_sws_total_r,fALFF_sws_total_r,zReHo_sws_total_r,gmd_sws_total_r,sws_total
17Networks_RH_DorsAttnB_PostC_2,gmd_17Networks_RH_DorsAttnB_PostC_2zDCwei_17Networks_RH_DorsAttnB_PostC_2zDCbin_17Networks_RH_DorsAttnB_PostC_2zReHo_17Networks_RH_DorsAttnB_PostC_2zfALFF_17Networks_RH_DorsAttnB_PostC_2zALFF_17Networks_RH_DorsAttnB_PostC_2,0.055083294301313,-0.120309646656831,-0.094822972657768,-0.089921752750084,0,-0.084693228620291,0.067454702735222,-0.267209603648439
17Networks_RH_DorsAttnB_PostC_1,gmd_17Networks_RH_DorsAttnB_PostC_1zDCwei_17Networks_RH_DorsAttnB_PostC_1zDCbin_17Networks_RH_DorsAttnB_PostC_1zReHo_17Networks_RH_DorsAttnB_PostC_1zfALFF_17Networks_RH_DorsAttnB_PostC_1zALFF_17Networks_RH_DorsAttnB_PostC_1,-0.106146934829308,-0.358031593297085,-0.09333036224399,-0.067490514541106,0,-0.206483302452121,-0.061914825849372,-0.893397533212982
17Networks_RH_DorsAttnA_SPL_1,gmd_17Networks_RH_DorsAttnA_SPL_1zDCwei_17Networks_RH_DorsAttnA_SPL_1zDCbin_17Networks_RH_DorsAttnA_SPL_1zReHo_17Networks_RH_DorsAttnA_SPL_1zfALFF_17Networks_RH_DorsAttnA_SPL_1zALFF_17Networks_RH_DorsAttnA_SPL_1,-0.051755823475647,-0.164310269198039,-0.052294722249258,-0.044265672879706,0,-0.070643007840954,-0.014635024513413,-0.397904520157017
17Networks_RH_DorsAttnA_ParOcc_1,gmd_17Networks_RH_DorsAttnA_ParOcc_1zDCwei_17Networks_RH_DorsAttnA_ParOcc_1zDCbin_17Networks_RH_DorsAttnA_ParOcc_1zReHo_17Networks_RH_DorsAttnA_ParOcc_1zfALFF_17Networks_RH_DorsAttnA_ParOcc_1zALFF_17Networks_RH_DorsAttnA_ParOcc_1,-0.224329542268586,-0.175014179367914,-0.137264336963837,-0.09822308858715,0,-0.079079753292554,0.025280395796327,-0.688630504683714
17Networks_RH_DorsAttnA_TempOcc_1,gmd_17Networks_RH_DorsAttnA_TempOcc_1zDCwei_17Networks_RH_DorsAttnA_TempOcc_1zDCbin_17Networks_RH_DorsAttnA_TempOcc_1zReHo_17Networks_RH_DorsAttnA_TempOcc_1zfALFF_17Networks_RH_DorsAttnA_TempOcc_1zALFF_17Networks_RH_DorsAttnA_TempOcc_1,-0.147990495391782,-0.170142869858476,-0.068816075688825,-0.048546407643047,0,-0.092565191417001,0.008492443781185,-0.519568596217946
17Networks_RH_SomMotB_Cent_1,gmd_17Networks_RH_SomMotB_Cent_1zDCwei_17Networks_RH_SomMotB_Cent_1zDCbin_17Networks_RH_SomMotB_Cent_1zReHo_17Networks_RH_SomMotB_Cent_1zfALFF_17Networks_RH_SomMotB_Cent_1zALFF_17Networks_RH_SomMotB_Cent_1,-0.242237541125759,-0.279427227512826,-0.094402399056037,-0.09105630986196,0,-0.096661771345619,-0.01064217555083,-0.814427424453031
17Networks_RH_SomMotB_S2_2,gmd_17Networks_RH_SomMotB_S2_2zDCwei_17Networks_RH_SomMotB_S2_2zDCbin_17Networks_RH_SomMotB_S2_2zReHo_17Networks_RH_SomMotB_S2_2zfALFF_17Networks_RH_SomMotB_S2_2zALFF_17Networks_RH_SomMotB_S2_2,-0.125051423778381,-0.220242099027727,-0.161295744210648,-0.154101443721309,0,-0.069072397087904,-0.045797204637807,-0.775560312463776
17Networks_RH_SomMotB_S2_1,gmd_17Networks_RH_SomMotB_S2_1zDCwei_17Networks_RH_SomMotB_S2_1zDCbin_17Networks_RH_SomMotB_S2_1zReHo_17Networks_RH_SomMotB_S2_1zfALFF_17Networks_RH_SomMotB_S2_1zALFF_17Networks_RH_SomMotB_S2_1,-0.240473319059663,-0.198087881565989,-0.236846204428415,-0.2183112281972,0,-0.172183417918739,-0.005068310697873,-1.07097036186788
17Networks_RH_SomMotB_Aud_1,gmd_17Networks_RH_SomMotB_Aud_1zDCwei_17Networks_RH_SomMotB_Aud_1zDCbin_17Networks_RH_SomMotB_Aud_1zReHo_17Networks_RH_SomMotB_Aud_1zfALFF_17Networks_RH_SomMotB_Aud_1zALFF_17Networks_RH_SomMotB_Aud_1,-0.173136041229656,-0.019200781357742,-0.147534507685464,-0.153335492288972,0,-0.046310341461149,0.021660388331828,-0.517856775691155
17Networks_RH_SomMotA_4,gmd_17Networks_RH_SomMotA_4zDCwei_17Networks_RH_SomMotA_4zDCbin_17Networks_RH_SomMotA_4zReHo_17Networks_RH_SomMotA_4zfALFF_17Networks_RH_SomMotA_4zALFF_17Networks_RH_SomMotA_4,0.016400075442836,-0.045193090798286,-0.1236344682027,-0.121039947024468,0,-0.056778730370177,0.13944302191504,-0.190803139037755
17Networks_RH_SomMotA_3,gmd_17Networks_RH_SomMotA_3zDCwei_17Networks_RH_SomMotA_3zDCbin_17Networks_RH_SomMotA_3zReHo_17Networks_RH_SomMotA_3zfALFF_17Networks_RH_SomMotA_3zALFF_17Networks_RH_SomMotA_3,-0.138606210531962,-0.118793329736829,-0.147359127220834,-0.1258879424245,0,-0.098574853387897,-0.026989336543799,-0.656210799845821
17Networks_RH_SomMotA_2,gmd_17Networks_RH_SomMotA_2zDCwei_17Networks_RH_SomMotA_2zDCbin_17Networks_RH_SomMotA_2zReHo_17Networks_RH_SomMotA_2zfALFF_17Networks_RH_SomMotA_2zALFF_17Networks_RH_SomMotA_2,-0.077058234961454,-0.219892628940037,-0.163229913779208,-0.178593145416945,0,-0.035896851694744,-0.132676085888234,-0.807346860680622
17Networks_RH_SomMotA_1,gmd_17Networks_RH_SomMotA_1zDCwei_17Networks_RH_SomMotA_1zDCbin_17Networks_RH_SomMotA_1zReHo_17Networks_RH_SomMotA_1zfALFF_17Networks_RH_SomMotA_1zALFF_17Networks_RH_SomMotA_1,-0.16342695879422,-0.328709062861545,-0.080905379116898,-0.067660034688936,0,-0.033790851549658,0.028506113093617,-0.64598617391764
17Networks_RH_VisPeri_ExStrSup_1,gmd_17Networks_RH_VisPeri_ExStrSup_1zDCwei_17Networks_RH_VisPeri_ExStrSup_1zDCbin_17Networks_RH_VisPeri_ExStrSup_1zReHo_17Networks_RH_VisPeri_ExStrSup_1zfALFF_17Networks_RH_VisPeri_ExStrSup_1zALFF_17Networks_RH_VisPeri_ExStrSup_1,0.041120377803832,-0.098850448982323,-0.012181615016158,-0.013296384269101,0,-0.173431476076192,-0.115108214414242,-0.371747760954184
17Networks_RH_VisPeri_ExStrInf_1,gmd_17Networks_RH_VisPeri_ExStrInf_1zDCwei_17Networks_RH_VisPeri_ExStrInf_1zDCbin_17Networks_RH_VisPeri_ExStrInf_1zReHo_17Networks_RH_VisPeri_ExStrInf_1zfALFF_17Networks_RH_VisPeri_ExStrInf_1zALFF_17Networks_RH_VisPeri_ExStrInf_1,-0.062644048971936,-0.022255969716446,-0.016132580316797,-0.022152710655607,0,-0.006772954594328,-0.076059554387747,-0.206017818642861
17Networks_RH_VisPeri_StriCal_1,gmd_17Networks_RH_VisPeri_StriCal_1zDCwei_17Networks_RH_VisPeri_StriCal_1zDCbin_17Networks_RH_VisPeri_StriCal_1zReHo_17Networks_RH_VisPeri_StriCal_1zfALFF_17Networks_RH_VisPeri_StriCal_1zALFF_17Networks_RH_VisPeri_StriCal_1,-0.10202699615616,-0.051075916456795,-0.050113176563984,-0.056121432622351,0,-0.081947881876902,0.013682677199004,-0.327602726477188
17Networks_RH_VisCent_ExStr_3,gmd_17Networks_RH_VisCent_ExStr_3zDCwei_17Networks_RH_VisCent_ExStr_3zDCbin_17Networks_RH_VisCent_ExStr_3zReHo_17Networks_RH_VisCent_ExStr_3zfALFF_17Networks_RH_VisCent_ExStr_3zALFF_17Networks_RH_VisCent_ExStr_3,-0.165040207496089,-0.162151244573735,-0.076141704727231,-0.067333059935482,0,-0.150260387094596,0.164699321887925,-0.456227281939208
17Networks_RH_VisCent_ExStr_2,gmd_17Networks_RH_VisCent_ExStr_2zDCwei_17Networks_RH_VisCent_ExStr_2zDCbin_17Networks_RH_VisCent_ExStr_2zReHo_17Networks_RH_VisCent_ExStr_2zfALFF_17Networks_RH_VisCent_ExStr_2zALFF_17Networks_RH_VisCent_ExStr_2,-0.083753423927188,-0.034132217442371,0.063872744157509,0.089770173068061,0,-0.059486974965747,0.13213974412098,0.108410045011244
17Networks_RH_VisCent_ExStr_1,gmd_17Networks_RH_VisCent_ExStr_1zDCwei_17Networks_RH_VisCent_ExStr_1zDCbin_17Networks_RH_VisCent_ExStr_1zReHo_17Networks_RH_VisCent_ExStr_1zfALFF_17Networks_RH_VisCent_ExStr_1zALFF_17Networks_RH_VisCent_ExStr_1,-0.110679063329657,-0.12003877905648,-0.026460699173832,-0.032581441590654,0,-0.172198501826394,0.025542074157158,-0.436416410819859
17Networks_LH_TempPar_1,gmd_17Networks_LH_TempPar_1zDCwei_17Networks_LH_TempPar_1zDCbin_17Networks_LH_TempPar_1zReHo_17Networks_LH_TempPar_1zfALFF_17Networks_LH_TempPar_1zALFF_17Networks_LH_TempPar_1,-0.110008914560017,0.051482446766267,-0.151553304434125,-0.153114589291105,0,0.006029428671213,0.002752564255299,-0.354412368592468
17Networks_LH_DefaultC_PHC_1,gmd_17Networks_LH_DefaultC_PHC_1zDCwei_17Networks_LH_DefaultC_PHC_1zDCbin_17Networks_LH_DefaultC_PHC_1zReHo_17Networks_LH_DefaultC_PHC_1zfALFF_17Networks_LH_DefaultC_PHC_1zALFF_17Networks_LH_DefaultC_PHC_1,-0.148975086191593,0.167594438964817,-0.086907258972226,-0.081517513944534,0,0.084551123746815,0.01970956678637,-0.045544729610351
17Networks_LH_DefaultC_Rsp_1,gmd_17Networks_LH_DefaultC_Rsp_1zDCwei_17Networks_LH_DefaultC_Rsp_1zDCbin_17Networks_LH_DefaultC_Rsp_1zReHo_17Networks_LH_DefaultC_Rsp_1zfALFF_17Networks_LH_DefaultC_Rsp_1zALFF_17Networks_LH_DefaultC_Rsp_1,-0.193865387342478,-0.175309561072265,-0.09032742051471,-0.100196819167388,0,-0.080798443150454,0.008963164004059,-0.631534467243236
17Networks_LH_DefaultB_PFCv_2,gmd_17Networks_LH_DefaultB_PFCv_2zDCwei_17Networks_LH_DefaultB_PFCv_2zDCbin_17Networks_LH_DefaultB_PFCv_2zReHo_17Networks_LH_DefaultB_PFCv_2zfALFF_17Networks_LH_DefaultB_PFCv_2zALFF_17Networks_LH_DefaultB_PFCv_2,0.053122499386347,-0.030037281015744,-0.03924809462057,-0.017429066616087,0,-0.038271157393147,0.055737569118357,-0.016125531140844
17Networks_LH_DefaultB_PFCv_1,gmd_17Networks_LH_DefaultB_PFCv_1zDCwei_17Networks_LH_DefaultB_PFCv_1zDCbin_17Networks_LH_DefaultB_PFCv_1zReHo_17Networks_LH_DefaultB_PFCv_1zfALFF_17Networks_LH_DefaultB_PFCv_1zALFF_17Networks_LH_DefaultB_PFCv_1,0.050152258723165,0.12657219445016,0.066662886251182,0.051783014177757,0,0.019823902061658,-0.051382690704346,0.263611564959576
17Networks_LH_DefaultB_PFCl_1,gmd_17Networks_LH_DefaultB_PFCl_1zDCwei_17Networks_LH_DefaultB_PFCl_1zDCbin_17Networks_LH_DefaultB_PFCl_1zReHo_17Networks_LH_DefaultB_PFCl_1zfALFF_17Networks_LH_DefaultB_PFCl_1zALFF_17Networks_LH_DefaultB_PFCl_1,0.078577049441871,-0.080392182232344,-0.090756214695032,-0.109507709775615,0,-0.012225756784025,-0.109724078116649,-0.324028892161794
17Networks_LH_DefaultB_PFCd_1,gmd_17Networks_LH_DefaultB_PFCd_1zDCwei_17Networks_LH_DefaultB_PFCd_1zDCbin_17Networks_LH_DefaultB_PFCd_1zReHo_17Networks_LH_DefaultB_PFCd_1zfALFF_17Networks_LH_DefaultB_PFCd_1zALFF_17Networks_LH_DefaultB_PFCd_1,0.093602766439693,-0.15486599488318,0.038558733409875,0.043648530991798,0,0.020465579743002,0.037339518084388,0.078749133785576
17Networks_LH_DefaultB_IPL_1,gmd_17Networks_LH_DefaultB_IPL_1zDCwei_17Networks_LH_DefaultB_IPL_1zDCbin_17Networks_LH_DefaultB_IPL_1zReHo_17Networks_LH_DefaultB_IPL_1zfALFF_17Networks_LH_DefaultB_IPL_1zALFF_17Networks_LH_DefaultB_IPL_1,0.052186540232562,-0.071324039869682,-0.053941981504781,-0.061937858839489,0,-0.060230427354289,-0.072470337491329,-0.267718104827008
17Networks_LH_DefaultB_Temp_2,gmd_17Networks_LH_DefaultB_Temp_2zDCwei_17Networks_LH_DefaultB_Temp_2zDCbin_17Networks_LH_DefaultB_Temp_2zReHo_17Networks_LH_DefaultB_Temp_2zfALFF_17Networks_LH_DefaultB_Temp_2zALFF_17Networks_LH_DefaultB_Temp_2,-0.127483534850921,-0.029038019473342,-0.144811153334783,-0.156119523285931,0,-0.047192291762924,-0.073895739020284,-0.578540261728185
17Networks_LH_DefaultB_Temp_1,gmd_17Networks_LH_DefaultB_Temp_1zDCwei_17Networks_LH_DefaultB_Temp_1zDCbin_17Networks_LH_DefaultB_Temp_1zReHo_17Networks_LH_DefaultB_Temp_1zfALFF_17Networks_LH_DefaultB_Temp_1zALFF_17Networks_LH_DefaultB_Temp_1,0.138642101744582,0.168766916295466,-0.061578291051933,-0.066517352634817,0,-0.011507779041233,0.020877948810314,0.188683544122379
17Networks_LH_DefaultA_PFCm_1,gmd_17Networks_LH_DefaultA_PFCm_1zDCwei_17Networks_LH_DefaultA_PFCm_1zDCbin_17Networks_LH_DefaultA_PFCm_1zReHo_17Networks_LH_DefaultA_PFCm_1zfALFF_17Networks_LH_DefaultA_PFCm_1zALFF_17Networks_LH_DefaultA_PFCm_1,0.036458662226065,-0.128669749499326,0.005912481963278,0.018262487073132,0,0.003588568628516,-0.098264771411521,-0.162712321019856
17Networks_LH_DefaultA_pCunPCC_1,gmd_17Networks_LH_DefaultA_pCunPCC_1zDCwei_17Networks_LH_DefaultA_pCunPCC_1zDCbin_17Networks_LH_DefaultA_pCunPCC_1zReHo_17Networks_LH_DefaultA_pCunPCC_1zfALFF_17Networks_LH_DefaultA_pCunPCC_1zALFF_17Networks_LH_DefaultA_pCunPCC_1,-0.064426323216313,-0.179755926461072,-0.009899650730322,-0.000902096758726,0,-0.136613060598723,0.003895276176077,-0.387701781589079
17Networks_LH_DefaultA_PFCd_1,gmd_17Networks_LH_DefaultA_PFCd_1zDCwei_17Networks_LH_DefaultA_PFCd_1zDCbin_17Networks_LH_DefaultA_PFCd_1zReHo_17Networks_LH_DefaultA_PFCd_1zfALFF_17Networks_LH_DefaultA_PFCd_1zALFF_17Networks_LH_DefaultA_PFCd_1,0.063026346173857,-0.13292147651225,-0.064283438685088,-0.080355460096309,0,-0.010831607402669,-0.091123759424206,-0.316489395946665
17Networks_LH_ContC_Cingp_1,gmd_17Networks_LH_ContC_Cingp_1zDCwei_17Networks_LH_ContC_Cingp_1zDCbin_17Networks_LH_ContC_Cingp_1zReHo_17Networks_LH_ContC_Cingp_1zfALFF_17Networks_LH_ContC_Cingp_1zALFF_17Networks_LH_ContC_Cingp_1,0.03229643678305,-0.037171849792524,-0.085720782309156,-0.050662691109251,0,0.056274626045306,0.018363086869271,-0.066621173513304
17Networks_LH_ContC_pCun_2,gmd_17Networks_LH_ContC_pCun_2zDCwei_17Networks_LH_ContC_pCun_2zDCbin_17Networks_LH_ContC_pCun_2zReHo_17Networks_LH_ContC_pCun_2zfALFF_17Networks_LH_ContC_pCun_2zALFF_17Networks_LH_ContC_pCun_2,-0.153088052143467,-0.233347010121799,-0.041274808303917,-0.06176724292646,0,-0.110796054267505,-0.032296428224295,-0.632569595987443
17Networks_LH_ContC_pCun_1,gmd_17Networks_LH_ContC_pCun_1zDCwei_17Networks_LH_ContC_pCun_1zDCbin_17Networks_LH_ContC_pCun_1zReHo_17Networks_LH_ContC_pCun_1zfALFF_17Networks_LH_ContC_pCun_1zALFF_17Networks_LH_ContC_pCun_1,-0.134661804462116,-0.213920300754501,-0.005826752036165,-0.013174198339109,0,-0.190146362854643,-0.014486478757469,-0.572215897204003
17Networks_LH_ContB_PFClv_1,gmd_17Networks_LH_ContB_PFClv_1zDCwei_17Networks_LH_ContB_PFClv_1zDCbin_17Networks_LH_ContB_PFClv_1zReHo_17Networks_LH_ContB_PFClv_1zfALFF_17Networks_LH_ContB_PFClv_1zALFF_17Networks_LH_ContB_PFClv_1,0.072963335230397,-0.152614078209149,0.017366331989729,0.048305849814791,0,0.018539014547829,0.076662207186901,0.081222660560498
17Networks_LH_ContA_PFCl_2,gmd_17Networks_LH_ContA_PFCl_2zDCwei_17Networks_LH_ContA_PFCl_2zDCbin_17Networks_LH_ContA_PFCl_2zReHo_17Networks_LH_ContA_PFCl_2zfALFF_17Networks_LH_ContA_PFCl_2zALFF_17Networks_LH_ContA_PFCl_2,0.081397825414398,-0.174273721127198,-0.017144169831708,-0.012928102207834,0,-0.056361941086032,0.027383122473691,-0.151926986364683
17Networks_LH_ContA_PFCl_1,gmd_17Networks_LH_ContA_PFCl_1zDCwei_17Networks_LH_ContA_PFCl_1zDCbin_17Networks_LH_ContA_PFCl_1zReHo_17Networks_LH_ContA_PFCl_1zfALFF_17Networks_LH_ContA_PFCl_1zALFF_17Networks_LH_ContA_PFCl_1,0.121215680434945,-0.213348482954225,-0.135673601877669,-0.104534777103644,0,-0.089267536493922,-0.051551058931459,-0.473159776925974
17Networks_LH_ContA_IPS_1,gmd_17Networks_LH_ContA_IPS_1zDCwei_17Networks_LH_ContA_IPS_1zDCbin_17Networks_LH_ContA_IPS_1zReHo_17Networks_LH_ContA_IPS_1zfALFF_17Networks_LH_ContA_IPS_1zALFF_17Networks_LH_ContA_IPS_1,0.159625496492742,-0.137448174086638,-0.052950995916717,-0.038322103394226,0,-0.038488377586103,0.039458040928815,-0.068126113562127
17Networks_LH_LimbicA_TempPole_2,gmd_17Networks_LH_LimbicA_TempPole_2zDCwei_17Networks_LH_LimbicA_TempPole_2zDCbin_17Networks_LH_LimbicA_TempPole_2zReHo_17Networks_LH_LimbicA_TempPole_2zfALFF_17Networks_LH_LimbicA_TempPole_2zALFF_17Networks_LH_LimbicA_TempPole_2,0.004987866238588,0.068143070913268,-0.135104376688718,-0.153589580434077,0,-0.155706442679239,0.126601491035375,-0.244667971614803
17Networks_LH_LimbicA_TempPole_1,gmd_17Networks_LH_LimbicA_TempPole_1zDCwei_17Networks_LH_LimbicA_TempPole_1zDCbin_17Networks_LH_LimbicA_TempPole_1zReHo_17Networks_LH_LimbicA_TempPole_1zfALFF_17Networks_LH_LimbicA_TempPole_1zALFF_17Networks_LH_LimbicA_TempPole_1,0.136872752751097,0.267490927778051,0.006424749706855,0.02136699098045,0,0.020732608824854,0.079378654499872,0.532266684541179
17Networks_LH_LimbicB_OFC_1,gmd_17Networks_LH_LimbicB_OFC_1zDCwei_17Networks_LH_LimbicB_OFC_1zDCbin_17Networks_LH_LimbicB_OFC_1zReHo_17Networks_LH_LimbicB_OFC_1zfALFF_17Networks_LH_LimbicB_OFC_1zALFF_17Networks_LH_LimbicB_OFC_1,0.014896936604219,0.053973330926291,0.005201167833301,0.010148557273936,0,-0.058843104554663,0.102743475096217,0.128120363179301
17Networks_LH_SalVentAttnB_PFCmp_1,gmd_17Networks_LH_SalVentAttnB_PFCmp_1zDCwei_17Networks_LH_SalVentAttnB_PFCmp_1zDCbin_17Networks_LH_SalVentAttnB_PFCmp_1zReHo_17Networks_LH_SalVentAttnB_PFCmp_1zfALFF_17Networks_LH_SalVentAttnB_PFCmp_1zALFF_17Networks_LH_SalVentAttnB_PFCmp_1,-0.091710287329977,-0.233666795156716,-0.153100787797905,-0.146330335898846,0,-0.143244256332151,0.005949533790907,-0.762102928724688
17Networks_LH_SalVentAttnB_PFCl_1,gmd_17Networks_LH_SalVentAttnB_PFCl_1zDCwei_17Networks_LH_SalVentAttnB_PFCl_1zDCbin_17Networks_LH_SalVentAttnB_PFCl_1zReHo_17Networks_LH_SalVentAttnB_PFCl_1zfALFF_17Networks_LH_SalVentAttnB_PFCl_1zALFF_17Networks_LH_SalVentAttnB_PFCl_1,0.057886709606527,-0.249916404479616,-0.064343901611274,-0.050796431330899,0,-0.061513415370988,-0.029571481677147,-0.398254924863397
17Networks_LH_SalVentAttnA_FrMed_1,gmd_17Networks_LH_SalVentAttnA_FrMed_1zDCwei_17Networks_LH_SalVentAttnA_FrMed_1zDCbin_17Networks_LH_SalVentAttnA_FrMed_1zReHo_17Networks_LH_SalVentAttnA_FrMed_1zfALFF_17Networks_LH_SalVentAttnA_FrMed_1zALFF_17Networks_LH_SalVentAttnA_FrMed_1,0.011788811802011,-0.147907580079252,-0.113013950045487,-0.120605598956357,0,-0.077321872457844,0.085967040477986,-0.361093149258943
17Networks_LH_SalVentAttnA_ParMed_1,gmd_17Networks_LH_SalVentAttnA_ParMed_1zDCwei_17Networks_LH_SalVentAttnA_ParMed_1zDCbin_17Networks_LH_SalVentAttnA_ParMed_1zReHo_17Networks_LH_SalVentAttnA_ParMed_1zfALFF_17Networks_LH_SalVentAttnA_ParMed_1zALFF_17Networks_LH_SalVentAttnA_ParMed_1,-0.056110883477714,0.077605193530636,-0.247099930632699,-0.240809983096207,0,-0.003713742057702,0.095220577491722,-0.374908768241964
17Networks_LH_SalVentAttnA_Ins_2,gmd_17Networks_LH_SalVentAttnA_Ins_2zDCwei_17Networks_LH_SalVentAttnA_Ins_2zDCbin_17Networks_LH_SalVentAttnA_Ins_2zReHo_17Networks_LH_SalVentAttnA_Ins_2zfALFF_17Networks_LH_SalVentAttnA_Ins_2zALFF_17Networks_LH_SalVentAttnA_Ins_2,0.048710189281219,0.028302317770713,-0.010814542118523,-0.017544877093554,0,-0.091940083230336,0.083596457585495,0.040309462195014
17Networks_LH_SalVentAttnA_Ins_1,gmd_17Networks_LH_SalVentAttnA_Ins_1zDCwei_17Networks_LH_SalVentAttnA_Ins_1zDCbin_17Networks_LH_SalVentAttnA_Ins_1zReHo_17Networks_LH_SalVentAttnA_Ins_1zfALFF_17Networks_LH_SalVentAttnA_Ins_1zALFF_17Networks_LH_SalVentAttnA_Ins_1,-0.060229307763919,0.395468016629105,0.147254760901912,0.148347713819213,0,0.183694320649974,0.084952732245718,0.899488236482003
17Networks_LH_SalVentAttnA_ParOper_1,gmd_17Networks_LH_SalVentAttnA_ParOper_1zDCwei_17Networks_LH_SalVentAttnA_ParOper_1zDCbin_17Networks_LH_SalVentAttnA_ParOper_1zReHo_17Networks_LH_SalVentAttnA_ParOper_1zfALFF_17Networks_LH_SalVentAttnA_ParOper_1zALFF_17Networks_LH_SalVentAttnA_ParOper_1,0.008711769370086,0.138581942917312,-0.11446959327113,-0.123066969312259,0,0.012036801668055,0.108694685995503,0.030488637367567
17Networks_LH_DorsAttnB_FEF_1,gmd_17Networks_LH_DorsAttnB_FEF_1zDCwei_17Networks_LH_DorsAttnB_FEF_1zDCbin_17Networks_LH_DorsAttnB_FEF_1zReHo_17Networks_LH_DorsAttnB_FEF_1zfALFF_17Networks_LH_DorsAttnB_FEF_1zALFF_17Networks_LH_DorsAttnB_FEF_1,0.148308773966368,-0.090522249747153,-0.074627064524591,-0.064689746591185,0,0.052191583317411,-0.044002899704566,-0.073341603283716
17Networks_LH_DorsAttnB_PostC_3,gmd_17Networks_LH_DorsAttnB_PostC_3zDCwei_17Networks_LH_DorsAttnB_PostC_3zDCbin_17Networks_LH_DorsAttnB_PostC_3zReHo_17Networks_LH_DorsAttnB_PostC_3zfALFF_17Networks_LH_DorsAttnB_PostC_3zALFF_17Networks_LH_DorsAttnB_PostC_3,0.089567501146438,-0.092529049909521,-0.034951450988494,-0.022130840272791,0,-0.086015194685446,0.131613938453609,-0.014445096256205
17Networks_LH_DorsAttnB_PostC_2,gmd_17Networks_LH_DorsAttnB_PostC_2zDCwei_17Networks_LH_DorsAttnB_PostC_2zDCbin_17Networks_LH_DorsAttnB_PostC_2zReHo_17Networks_LH_DorsAttnB_PostC_2zfALFF_17Networks_LH_DorsAttnB_PostC_2zALFF_17Networks_LH_DorsAttnB_PostC_2,0.118787405496932,-0.133726832969098,-0.083911116815975,-0.0503657654938,0,-0.172576381675162,0.054496289226038,-0.267296402231065
17Networks_LH_DorsAttnB_PostC_1,gmd_17Networks_LH_DorsAttnB_PostC_1zDCwei_17Networks_LH_DorsAttnB_PostC_1zDCbin_17Networks_LH_DorsAttnB_PostC_1zReHo_17Networks_LH_DorsAttnB_PostC_1zfALFF_17Networks_LH_DorsAttnB_PostC_1zALFF_17Networks_LH_DorsAttnB_PostC_1,0.032680966676583,-0.192720717106827,-0.178879280784186,-0.179456907708006,0,-0.08365888175522,-0.012378481523816,-0.614413302201472
17Networks_LH_DorsAttnA_SPL_1,gmd_17Networks_LH_DorsAttnA_SPL_1zDCwei_17Networks_LH_DorsAttnA_SPL_1zDCbin_17Networks_LH_DorsAttnA_SPL_1zReHo_17Networks_LH_DorsAttnA_SPL_1zfALFF_17Networks_LH_DorsAttnA_SPL_1zALFF_17Networks_LH_DorsAttnA_SPL_1,-0.011639067305168,-0.154532427978013,-0.016550562057561,-0.011636017963624,0,-0.142757200407775,-0.066525079213336,-0.403640354925477
17Networks_LH_DorsAttnA_ParOcc_1,gmd_17Networks_LH_DorsAttnA_ParOcc_1zDCwei_17Networks_LH_DorsAttnA_ParOcc_1zDCbin_17Networks_LH_DorsAttnA_ParOcc_1zReHo_17Networks_LH_DorsAttnA_ParOcc_1zfALFF_17Networks_LH_DorsAttnA_ParOcc_1zALFF_17Networks_LH_DorsAttnA_ParOcc_1,0.066692993462719,-0.012123502573459,-0.131692023854331,-0.131710299787611,0,0.009980740283465,-0.012507026619005,-0.211359119088222
17Networks_LH_DorsAttnA_TempOcc_1,gmd_17Networks_LH_DorsAttnA_TempOcc_1zDCwei_17Networks_LH_DorsAttnA_TempOcc_1zDCbin_17Networks_LH_DorsAttnA_TempOcc_1zReHo_17Networks_LH_DorsAttnA_TempOcc_1zfALFF_17Networks_LH_DorsAttnA_TempOcc_1zALFF_17Networks_LH_DorsAttnA_TempOcc_1,-0.084332313661845,-0.052753410963172,-0.135186064913439,-0.1404520162449,0,-0.0647620333593,0.075180166051771,-0.402305673090885
17Networks_LH_SomMotB_Cent_1,gmd_17Networks_LH_SomMotB_Cent_1zDCwei_17Networks_LH_SomMotB_Cent_1zDCbin_17Networks_LH_SomMotB_Cent_1zReHo_17Networks_LH_SomMotB_Cent_1zfALFF_17Networks_LH_SomMotB_Cent_1zALFF_17Networks_LH_SomMotB_Cent_1,0.062324913495181,-0.206128311672452,-0.062032046296237,-0.061121288449985,0,-0.036587226416311,0.039406313134967,-0.264137646204837
17Networks_LH_SomMotB_S2_2,gmd_17Networks_LH_SomMotB_S2_2zDCwei_17Networks_LH_SomMotB_S2_2zDCbin_17Networks_LH_SomMotB_S2_2zReHo_17Networks_LH_SomMotB_S2_2zfALFF_17Networks_LH_SomMotB_S2_2zALFF_17Networks_LH_SomMotB_S2_2,0.012886745654897,0.195806908653581,-0.130350743829302,-0.120487843582935,0,0.043886397265523,-0.017915953099049,-0.016174488937285
17Networks_LH_SomMotB_S2_1,gmd_17Networks_LH_SomMotB_S2_1zDCwei_17Networks_LH_SomMotB_S2_1zDCbin_17Networks_LH_SomMotB_S2_1zReHo_17Networks_LH_SomMotB_S2_1zfALFF_17Networks_LH_SomMotB_S2_1zALFF_17Networks_LH_SomMotB_S2_1,0.070303647540027,0.185652678358621,-0.108165258159158,-0.11386135727276,0,0.139840799569087,0.111587677858876,0.285358187894693
