,gmd_sws_fa_fdr,gmd_sws_fa_p,gmd_sws_fa_r,parc_name,parcel_name,sws_fa,zALFF_sws_fa_fdr,zALFF_sws_fa_p,zALFF_sws_fa_r,zDCbin_sws_fa_fdr,zDCbin_sws_fa_p,zDCbin_sws_fa_r,zDCwei_sws_fa_fdr,zDCwei_sws_fa_p,zDCwei_sws_fa_r,zReHo_sws_fa_fdr,zReHo_sws_fa_p,zReHo_sws_fa_r,zfALFF_sws_fa_bonferroni,zfALFF_sws_fa_fdr,zfALFF_sws_fa_p,zfALFF_sws_fa_r
366,,0.892978270249559,-0.012572407941398,17Networks_LH_SalVentAttnA_ParOper_2,zReHo_17Networks_LH_SalVentAttnA_ParOper_2gmd_17Networks_LH_SalVentAttnA_ParOper_2zfALFF_17Networks_LH_SalVentAttnA_ParOper_2zALFF_17Networks_LH_SalVentAttnA_ParOper_2zDCwei_17Networks_LH_SalVentAttnA_ParOper_2zDCbin_17Networks_LH_SalVentAttnA_ParOper_2,0.094203090286928,,0.355016452733493,0.08627402349177,,0.864996829138909,0.015887658827111,,0.819670771362562,0.021302011325733,,0.915370296272821,-0.009930794834984,,,0.942356388793082,-0.006757400581304
367,,0.066559971441607,0.170199571625661,17Networks_LH_SalVentAttnA_ParOper_1,zReHo_17Networks_LH_SalVentAttnA_ParOper_1gmd_17Networks_LH_SalVentAttnA_ParOper_1zfALFF_17Networks_LH_SalVentAttnA_ParOper_1zALFF_17Networks_LH_SalVentAttnA_ParOper_1zDCwei_17Networks_LH_SalVentAttnA_ParOper_1zDCbin_17Networks_LH_SalVentAttnA_ParOper_1,0.197451806511475,,0.368614100094491,0.083873209047504,,0.141752812110186,-0.13666548166739,,0.133642375738781,-0.139483848255072,,0.481363894295957,0.065730327380463,,,0.097806006396393,0.153798028380309
368,,0.940612163464603,-0.006962239510556,17Networks_LH_DorsAttnB_PrCv_1,zReHo_17Networks_LH_DorsAttnB_PrCv_1gmd_17Networks_LH_DorsAttnB_PrCv_1zfALFF_17Networks_LH_DorsAttnB_PrCv_1zALFF_17Networks_LH_DorsAttnB_PrCv_1zDCwei_17Networks_LH_DorsAttnB_PrCv_1zDCbin_17Networks_LH_DorsAttnB_PrCv_1,0.236896105142283,0.043293561030985,0.020593678292091,0.213867645883562,,0.944454253948153,0.006511073126708,,0.810300208066532,0.022429618621204,,0.684379365295152,-0.037974580289319,,,0.676135363384392,0.039024587310684
369,,0.753045364845494,-0.029396549786258,17Networks_LH_DorsAttnB_FEF_3,zReHo_17Networks_LH_DorsAttnB_FEF_3gmd_17Networks_LH_DorsAttnB_FEF_3zfALFF_17Networks_LH_DorsAttnB_FEF_3zALFF_17Networks_LH_DorsAttnB_FEF_3zDCwei_17Networks_LH_DorsAttnB_FEF_3zDCbin_17Networks_LH_DorsAttnB_FEF_3,0.021307219254287,,0.068169093183647,0.169217094369531,,0.680425479559963,-0.038477572314631,,0.75963426625931,-0.028587262610183,,0.882372507719409,-0.013826922696914,,,0.687159417762629,-0.037621567707258
370,,0.853204555699057,-0.017290505471993,17Networks_LH_DorsAttnB_FEF_2,zReHo_17Networks_LH_DorsAttnB_FEF_2gmd_17Networks_LH_DorsAttnB_FEF_2zfALFF_17Networks_LH_DorsAttnB_FEF_2zALFF_17Networks_LH_DorsAttnB_FEF_2zDCwei_17Networks_LH_DorsAttnB_FEF_2zDCbin_17Networks_LH_DorsAttnB_FEF_2,0.353920269512418,0.016999704441033,0.001099595363849,0.29804304885935,,0.549749709357042,0.055854113241098,,0.515876130172802,0.060662156416774,,0.610116270414475,0.047625539037279,,,0.329314995025039,-0.09097408257009
371,,0.932992153978178,0.007857520936569,17Networks_LH_DorsAttnB_FEF_1,zReHo_17Networks_LH_DorsAttnB_FEF_1gmd_17Networks_LH_DorsAttnB_FEF_1zfALFF_17Networks_LH_DorsAttnB_FEF_1zALFF_17Networks_LH_DorsAttnB_FEF_1zDCwei_17Networks_LH_DorsAttnB_FEF_1zDCbin_17Networks_LH_DorsAttnB_FEF_1,0.290363622963085,0.02560752379904,0.002922536647139,0.272801047915662,,0.428230921021548,-0.073934493375766,,0.635797691453034,-0.044236218889855,,0.744654883049597,0.030430287620943,,,0.295927277769013,0.097445478755532
372,,0.381433389036249,0.081659153444403,17Networks_LH_DorsAttnB_PostC_9,zReHo_17Networks_LH_DorsAttnB_PostC_9gmd_17Networks_LH_DorsAttnB_PostC_9zfALFF_17Networks_LH_DorsAttnB_PostC_9zALFF_17Networks_LH_DorsAttnB_PostC_9zDCwei_17Networks_LH_DorsAttnB_PostC_9zDCbin_17Networks_LH_DorsAttnB_PostC_9,0.051448465344277,,0.998033613235636,-0.000230316207749,,0.824027750618734,0.020778764844417,,0.941036070376725,-0.006912453586315,,0.524533648119597,0.059418602337648,,,0.267880297385539,-0.103265285488127
373,,0.553717660561835,0.055300594853792,17Networks_LH_DorsAttnB_PostC_8,zReHo_17Networks_LH_DorsAttnB_PostC_8gmd_17Networks_LH_DorsAttnB_PostC_8zfALFF_17Networks_LH_DorsAttnB_PostC_8zALFF_17Networks_LH_DorsAttnB_PostC_8zDCwei_17Networks_LH_DorsAttnB_PostC_8zDCbin_17Networks_LH_DorsAttnB_PostC_8,-0.101156472257773,,0.432297109057675,0.073287108021364,,0.489050720288939,-0.064585339298619,,0.513410096477045,-0.061018320167828,,0.871981493221484,0.015058424254581,,,0.200524161284457,-0.119198939921063
374,,0.67247973734123,0.039491745457705,17Networks_LH_DorsAttnB_PostC_7,zReHo_17Networks_LH_DorsAttnB_PostC_7gmd_17Networks_LH_DorsAttnB_PostC_7zfALFF_17Networks_LH_DorsAttnB_PostC_7zALFF_17Networks_LH_DorsAttnB_PostC_7zDCwei_17Networks_LH_DorsAttnB_PostC_7zDCbin_17Networks_LH_DorsAttnB_PostC_7,-0.151334846871651,,0.94135464698069,0.006875039499109,,0.908026324251312,-0.010796207384373,,0.775895422484575,-0.026598863930312,,0.666880586986379,0.040209170139123,,0.046311119579873,0.030182413897051,-0.200515730652903
375,,0.108168916460689,0.149288255794131,17Networks_LH_DorsAttnB_PostC_6,zReHo_17Networks_LH_DorsAttnB_PostC_6gmd_17Networks_LH_DorsAttnB_PostC_6zfALFF_17Networks_LH_DorsAttnB_PostC_6zALFF_17Networks_LH_DorsAttnB_PostC_6zDCwei_17Networks_LH_DorsAttnB_PostC_6zDCbin_17Networks_LH_DorsAttnB_PostC_6,0.173585781203714,,0.143607068613186,0.136038408376773,,0.94661861899658,0.006256984140562,,0.81806364107473,0.021495183532102,,0.691071446163602,0.037125711892732,,,0.056790959791448,-0.176618762532586
376,,0.16700641730212,0.128605089131637,17Networks_LH_DorsAttnB_PostC_5,zReHo_17Networks_LH_DorsAttnB_PostC_5gmd_17Networks_LH_DorsAttnB_PostC_5zfALFF_17Networks_LH_DorsAttnB_PostC_5zALFF_17Networks_LH_DorsAttnB_PostC_5zDCwei_17Networks_LH_DorsAttnB_PostC_5zDCbin_17Networks_LH_DorsAttnB_PostC_5,0.267847409389236,,0.0996272789956,0.152979091183254,,0.502579380613128,0.06259312661292,,0.397130089037957,0.079008608679224,,0.381609123251245,0.081629118893084,,0.039009324491974,0.010098860655283,-0.236967625110883
377,,0.531304117478512,-0.058453321599799,17Networks_LH_DorsAttnB_PostC_4,zReHo_17Networks_LH_DorsAttnB_PostC_4gmd_17Networks_LH_DorsAttnB_PostC_4zfALFF_17Networks_LH_DorsAttnB_PostC_4zALFF_17Networks_LH_DorsAttnB_PostC_4zDCwei_17Networks_LH_DorsAttnB_PostC_4zDCbin_17Networks_LH_DorsAttnB_PostC_4,-0.13926088295219,,0.327264665641943,0.091358914798718,,0.728558433706174,-0.032423893582034,,0.894878523463072,0.012347876795778,,0.528313122347065,0.058878986996384,,0.043293561030985,0.022415955457668,-0.210969446361237
378,,0.629651940605512,-0.045041921426118,17Networks_LH_DorsAttnB_PostC_3,zReHo_17Networks_LH_DorsAttnB_PostC_3gmd_17Networks_LH_DorsAttnB_PostC_3zfALFF_17Networks_LH_DorsAttnB_PostC_3zALFF_17Networks_LH_DorsAttnB_PostC_3zDCwei_17Networks_LH_DorsAttnB_PostC_3zDCbin_17Networks_LH_DorsAttnB_PostC_3,-0.201339755148713,,0.109557279913121,0.148710094119873,,0.124728093680675,-0.142736513107962,,0.164515100139986,-0.1293579777943,,0.906172022822895,0.011014859661854,,,0.638153048789344,-0.04392829660206
379,,0.397395856100087,-0.078964276134239,17Networks_LH_DorsAttnB_PostC_2,zReHo_17Networks_LH_DorsAttnB_PostC_2gmd_17Networks_LH_DorsAttnB_PostC_2zfALFF_17Networks_LH_DorsAttnB_PostC_2zALFF_17Networks_LH_DorsAttnB_PostC_2zDCwei_17Networks_LH_DorsAttnB_PostC_2zDCbin_17Networks_LH_DorsAttnB_PostC_2,-0.316009678397361,,0.479154153182995,0.066061288810191,,0.413779913905849,-0.076264405820294,,0.65801687011324,-0.041349714866377,,0.53805319840267,0.057497197953936,,0.036453782727283,0.00829538526401,-0.242989768340578
380,,0.9024491030689,0.011454033385984,17Networks_LH_DorsAttnB_PostC_1,zReHo_17Networks_LH_DorsAttnB_PostC_1gmd_17Networks_LH_DorsAttnB_PostC_1zfALFF_17Networks_LH_DorsAttnB_PostC_1zALFF_17Networks_LH_DorsAttnB_PostC_1zDCwei_17Networks_LH_DorsAttnB_PostC_1zDCbin_17Networks_LH_DorsAttnB_PostC_1,-0.332514953291652,,0.455295054096166,0.069688970992468,0.045724255434477,0.024839967631069,-0.207412545639741,0.048183453695863,0.044085409362264,-0.186493641798935,,0.3333814412753,0.090215345123598,,,0.237885434726647,-0.109967115355026
381,,0.673321053918356,0.03938414627922,17Networks_LH_DorsAttnA_SPL_7,zReHo_17Networks_LH_DorsAttnA_SPL_7gmd_17Networks_LH_DorsAttnA_SPL_7zfALFF_17Networks_LH_DorsAttnA_SPL_7zALFF_17Networks_LH_DorsAttnA_SPL_7zDCwei_17Networks_LH_DorsAttnA_SPL_7zDCbin_17Networks_LH_DorsAttnA_SPL_7,-0.147261466532437,,0.405024250607809,-0.077699211616553,,0.327455052762367,0.091323115588548,,0.785679767866189,0.025408205617146,,0.619741624966656,-0.046348195754227,,,0.053035377735872,-0.179329526646571
