,gmd_sws_gb_fdr,gmd_sws_gb_p,gmd_sws_gb_r,parc_name,parcel_name,sws_gb,zALFF_sws_gb_fdr,zALFF_sws_gb_p,zALFF_sws_gb_r,zDCbin_sws_gb_fdr,zDCbin_sws_gb_p,zDCbin_sws_gb_r,zDCwei_sws_gb_fdr,zDCwei_sws_gb_p,zDCwei_sws_gb_r,zReHo_sws_gb_fdr,zReHo_sws_gb_p,zReHo_sws_gb_r,zfALFF_sws_gb_fdr,zfALFF_sws_gb_p,zfALFF_sws_gb_r
132,,0.130083211115161,0.140761975773457,17Networks_RH_LimbicA_TempPole_3,zReHo_17Networks_RH_LimbicA_TempPole_3gmd_17Networks_RH_LimbicA_TempPole_3zfALFF_17Networks_RH_LimbicA_TempPole_3zALFF_17Networks_RH_LimbicA_TempPole_3zDCwei_17Networks_RH_LimbicA_TempPole_3zDCbin_17Networks_RH_LimbicA_TempPole_3,0.282786850109121,,0.340697391780857,0.088864989295928,,0.528178405861892,-0.058898187693245,,0.92080711527972,-0.009290666013826,,0.883571236474124,0.013685010506967,,0.24791856426337,0.10766372823984
133,,0.758690036483012,-0.028703107100389,17Networks_RH_LimbicA_TempPole_2,zReHo_17Networks_RH_LimbicA_TempPole_2gmd_17Networks_RH_LimbicA_TempPole_2zfALFF_17Networks_RH_LimbicA_TempPole_2zALFF_17Networks_RH_LimbicA_TempPole_2zDCwei_17Networks_RH_LimbicA_TempPole_2zDCbin_17Networks_RH_LimbicA_TempPole_2,0.325385301805073,,0.30633194272083,0.095379922925558,,0.227087089581836,0.112523149965854,,0.114339847683772,0.146761194223387,,0.251080995021814,-0.10695109975289,,0.253656693060702,0.106375241543553
134,,0.691955794527854,0.037013762823673,17Networks_RH_LimbicA_TempPole_1,zReHo_17Networks_RH_LimbicA_TempPole_1gmd_17Networks_RH_LimbicA_TempPole_1zfALFF_17Networks_RH_LimbicA_TempPole_1zALFF_17Networks_RH_LimbicA_TempPole_1zDCwei_17Networks_RH_LimbicA_TempPole_1zDCbin_17Networks_RH_LimbicA_TempPole_1,0.411894276579652,,0.056439114730547,0.176866355701336,,0.453499951200934,0.069966098649888,,0.339484462872049,0.089087587984622,,0.172779195472171,-0.126891979977184,,0.073920395424515,0.165852451397317
135,,0.796009784734391,0.024155545198967,17Networks_RH_LimbicB_OFC_6,zReHo_17Networks_RH_LimbicB_OFC_6gmd_17Networks_RH_LimbicB_OFC_6zfALFF_17Networks_RH_LimbicB_OFC_6zALFF_17Networks_RH_LimbicB_OFC_6zDCwei_17Networks_RH_LimbicB_OFC_6zDCbin_17Networks_RH_LimbicB_OFC_6,0.041108809386,,0.861144857619885,0.016345497994632,,0.629322089688997,0.045085257816376,,0.570596217255237,0.052967080942436,,0.165735904578192,-0.128987994660747,,0.735653313372273,0.031543422094336
136,,0.480414153529647,0.065872473354095,17Networks_RH_LimbicB_OFC_5,zReHo_17Networks_RH_LimbicB_OFC_5gmd_17Networks_RH_LimbicB_OFC_5zfALFF_17Networks_RH_LimbicB_OFC_5zALFF_17Networks_RH_LimbicB_OFC_5zDCwei_17Networks_RH_LimbicB_OFC_5zDCbin_17Networks_RH_LimbicB_OFC_5,0.212730652995633,,0.625358154952201,0.045606800453423,,0.381911862079492,0.081577397750972,,0.214116949026879,0.115709033167404,0.04797148140474,0.02776802027703,-0.203491963430457,,0.248833506874975,0.107456911700196
137,,0.725975611541484,-0.032745123878847,17Networks_RH_LimbicB_OFC_4,zReHo_17Networks_RH_LimbicB_OFC_4gmd_17Networks_RH_LimbicB_OFC_4zfALFF_17Networks_RH_LimbicB_OFC_4zALFF_17Networks_RH_LimbicB_OFC_4zDCwei_17Networks_RH_LimbicB_OFC_4zDCbin_17Networks_RH_LimbicB_OFC_4,0.429099257818839,,0.140044391732351,0.137248764397615,,0.21338184667459,0.115893652686358,,0.079184320919716,0.162953329078929,,0.394684966279091,-0.079417311013416,,0.178743117824424,0.1251659465482
138,,0.988555821100842,0.001340461854022,17Networks_RH_LimbicB_OFC_3,zReHo_17Networks_RH_LimbicB_OFC_3gmd_17Networks_RH_LimbicB_OFC_3zfALFF_17Networks_RH_LimbicB_OFC_3zALFF_17Networks_RH_LimbicB_OFC_3zDCwei_17Networks_RH_LimbicB_OFC_3zDCbin_17Networks_RH_LimbicB_OFC_3,0.130037227554652,,0.320198330856991,0.092697197266929,,0.257512903727012,0.105520554827099,,0.139215038828902,0.137533868412179,0.04797148140474,0.006749855802501,-0.249154282784211,,0.652216131818247,0.042099427978634
139,,0.251228716994019,0.106917963410907,17Networks_RH_LimbicB_OFC_2,zReHo_17Networks_RH_LimbicB_OFC_2gmd_17Networks_RH_LimbicB_OFC_2zfALFF_17Networks_RH_LimbicB_OFC_2zALFF_17Networks_RH_LimbicB_OFC_2zDCwei_17Networks_RH_LimbicB_OFC_2zDCbin_17Networks_RH_LimbicB_OFC_2,0.298517435123415,,0.504867943209635,0.062258909852937,,0.437867626204124,0.072405836674407,,0.319657277200735,0.092800447206133,0.04797148140474,0.008013326498301,-0.244034348796184,0.04797148140474,0.024306748424706,0.208168626775215
140,,0.423419116696904,0.074705168502381,17Networks_RH_LimbicB_OFC_1,zReHo_17Networks_RH_LimbicB_OFC_1gmd_17Networks_RH_LimbicB_OFC_1zfALFF_17Networks_RH_LimbicB_OFC_1zALFF_17Networks_RH_LimbicB_OFC_1zDCwei_17Networks_RH_LimbicB_OFC_1zDCbin_17Networks_RH_LimbicB_OFC_1,0.359256255127828,,0.302572299149805,0.096120898512007,,0.269691547131935,0.102877395542633,,0.158015491219825,0.131362945552091,,0.082888457328637,-0.161004733338724,,0.216174858498034,0.11519458035744
141,,0.583072895312405,-0.051262990763076,17Networks_RH_SalVentAttnB_PFCmp_2,zReHo_17Networks_RH_SalVentAttnB_PFCmp_2gmd_17Networks_RH_SalVentAttnB_PFCmp_2zfALFF_17Networks_RH_SalVentAttnB_PFCmp_2zALFF_17Networks_RH_SalVentAttnB_PFCmp_2zDCwei_17Networks_RH_SalVentAttnB_PFCmp_2zDCbin_17Networks_RH_SalVentAttnB_PFCmp_2,-0.272055105552307,,0.576167437100732,0.052204031443202,,0.8139714375046,-0.02198746574597,,0.996050254226446,-0.000462621719439,,0.101087409772587,-0.152331012280836,,0.292111202610448,-0.098215046486188
