,gmd_sws_ms_fdr,gmd_sws_ms_p,gmd_sws_ms_r,parc_name,parcel_name,sws_ms,zALFF_sws_ms_fdr,zALFF_sws_ms_p,zALFF_sws_ms_r,zDCbin_sws_ms_fdr,zDCbin_sws_ms_p,zDCbin_sws_ms_r,zDCwei_sws_ms_fdr,zDCwei_sws_ms_p,zDCwei_sws_ms_r,zReHo_sws_ms_bonferroni,zReHo_sws_ms_fdr,zReHo_sws_ms_p,zReHo_sws_ms_r,zfALFF_sws_ms_fdr,zfALFF_sws_ms_p,zfALFF_sws_ms_r
300,,0.485766972350499,-0.065073283633326,17Networks_LH_DefaultA_PFCd_3,zReHo_17Networks_LH_DefaultA_PFCd_3gmd_17Networks_LH_DefaultA_PFCd_3zfALFF_17Networks_LH_DefaultA_PFCd_3zALFF_17Networks_LH_DefaultA_PFCd_3zDCwei_17Networks_LH_DefaultA_PFCd_3zDCbin_17Networks_LH_DefaultA_PFCd_3,-0.338979834268403,,0.729069015367178,-0.032360436509154,,0.725951279178339,-0.032748151951422,,0.851581904169125,-0.017483835648779,,,0.363566535346777,-0.084757919678531,,0.252845323013137,-0.106556206847191
301,,0.48117872982014,0.065758028774596,17Networks_LH_DefaultA_PFCd_2,zReHo_17Networks_LH_DefaultA_PFCd_2gmd_17Networks_LH_DefaultA_PFCd_2zfALFF_17Networks_LH_DefaultA_PFCd_2zALFF_17Networks_LH_DefaultA_PFCd_2zDCwei_17Networks_LH_DefaultA_PFCd_2zDCbin_17Networks_LH_DefaultA_PFCd_2,-0.112631691477624,,0.870419570981105,-0.015243755224748,,0.679151086925185,0.038639928026194,,0.599372963634164,0.049061724172459,,,0.438764352287989,-0.072264569161026,,0.05404854322645,-0.178583048065099
302,,0.501434206378055,-0.0627606633485,17Networks_LH_DefaultA_PFCd_1,zReHo_17Networks_LH_DefaultA_PFCd_1gmd_17Networks_LH_DefaultA_PFCd_1zfALFF_17Networks_LH_DefaultA_PFCd_1zALFF_17Networks_LH_DefaultA_PFCd_1zDCwei_17Networks_LH_DefaultA_PFCd_1zDCbin_17Networks_LH_DefaultA_PFCd_1,-0.482671811137607,,0.856417418167201,-0.016907924830511,,0.386328075834577,-0.080825714404384,,0.505001583502914,-0.062239417710789,,,0.319992847894886,-0.092736396563841,,0.071568757878436,-0.167201694279582
303,,0.173085437911645,-0.126802289424144,17Networks_LH_DefaultA_IPL_2,zReHo_17Networks_LH_DefaultA_IPL_2gmd_17Networks_LH_DefaultA_IPL_2zfALFF_17Networks_LH_DefaultA_IPL_2zALFF_17Networks_LH_DefaultA_IPL_2zDCwei_17Networks_LH_DefaultA_IPL_2zDCbin_17Networks_LH_DefaultA_IPL_2,-0.221709283316036,,0.177273030990558,0.12558742598368,,0.147961015481867,-0.134589705962566,,0.184615763910413,-0.123507165462646,,,0.507323523167271,-0.061901177322057,,0.285794835393812,0.099503628871697
304,,0.256662402775906,-0.105708300815552,17Networks_LH_DefaultA_IPL_1,zReHo_17Networks_LH_DefaultA_IPL_1gmd_17Networks_LH_DefaultA_IPL_1zfALFF_17Networks_LH_DefaultA_IPL_1zALFF_17Networks_LH_DefaultA_IPL_1zDCwei_17Networks_LH_DefaultA_IPL_1zDCbin_17Networks_LH_DefaultA_IPL_1,-0.120077922999194,,0.826325266546932,-0.020503107067717,,0.88499665413988,-0.013516302125781,,0.964956631725348,0.00410580985972,,,0.578833120334919,0.051840149894691,,0.697634244353521,-0.036296172744555
305,,0.983734253229372,-0.001905280059545,17Networks_LH_ContC_Cingp_2,zReHo_17Networks_LH_ContC_Cingp_2gmd_17Networks_LH_ContC_Cingp_2zfALFF_17Networks_LH_ContC_Cingp_2zALFF_17Networks_LH_ContC_Cingp_2zDCwei_17Networks_LH_ContC_Cingp_2zDCbin_17Networks_LH_ContC_Cingp_2,-0.315997015560896,,0.927669778083398,0.008483269032208,,0.08394079765008,-0.160463872366886,,0.295885540257348,-0.097453860131569,,,0.564761786258847,-0.053769945542705,,0.907253519295166,-0.010887326492399
306,,0.932611212751884,-0.007902296057378,17Networks_LH_ContC_Cingp_1,zReHo_17Networks_LH_ContC_Cingp_1gmd_17Networks_LH_ContC_Cingp_1zfALFF_17Networks_LH_ContC_Cingp_1zALFF_17Networks_LH_ContC_Cingp_1zDCwei_17Networks_LH_ContC_Cingp_1zDCbin_17Networks_LH_ContC_Cingp_1,-0.405093860854958,,0.850361189829341,-0.017629325835628,,0.068188891016153,-0.169205124246987,,0.114884623855571,-0.146543243381353,,,0.994388836740673,-0.000657221197943,,0.4987329238419,-0.063156650135669
307,,0.49791262306709,-0.063277122193496,17Networks_LH_ContC_pCun_3,zReHo_17Networks_LH_ContC_pCun_3gmd_17Networks_LH_ContC_pCun_3zfALFF_17Networks_LH_ContC_pCun_3zALFF_17Networks_LH_ContC_pCun_3zDCwei_17Networks_LH_ContC_pCun_3zDCbin_17Networks_LH_ContC_pCun_3,-0.345149087461069,,0.149031094803162,-0.13423859041416,,0.423630770764144,-0.074671163422636,,0.367119765857983,-0.084134346930853,,,0.297080511352064,0.097214204200847,,0.356316385117531,-0.086042068700771
308,,0.96411750194054,-0.004204190105516,17Networks_LH_ContC_pCun_2,zReHo_17Networks_LH_ContC_pCun_2gmd_17Networks_LH_ContC_pCun_2zfALFF_17Networks_LH_ContC_pCun_2zALFF_17Networks_LH_ContC_pCun_2zDCwei_17Networks_LH_ContC_pCun_2zDCbin_17Networks_LH_ContC_pCun_2,0.001448910591822,,0.379007270174288,-0.082074658959233,,0.825772285504385,0.020569437988441,,0.752306061732212,0.029487490199352,,,0.549685770081437,0.055863048443672,,0.845641691573661,-0.018192216974894
309,,0.321267954406056,0.092493410400465,17Networks_LH_ContC_pCun_1,zReHo_17Networks_LH_ContC_pCun_1gmd_17Networks_LH_ContC_pCun_1zfALFF_17Networks_LH_ContC_pCun_1zALFF_17Networks_LH_ContC_pCun_1zDCwei_17Networks_LH_ContC_pCun_1zDCbin_17Networks_LH_ContC_pCun_1,0.055157012984722,,0.176274895535224,-0.125875061602355,,0.903256306394998,0.011358790884487,,0.930371160243517,0.008165624205757,,,0.275758393770712,0.101590835510882,,0.727330339950092,-0.032576586414514
