parcel_name,sws_rs,sws_gb,sws_ms,sws_fa,sws_rw,sws_total
zDCbin_17Networks_LH_DefaultC_PHC_1,-0.095807052739468,-0.039895615085741,-0.05071051930165,-0.115522978113967,-0.108076750919495,-0.091089127810689
zDCbin_17Networks_LH_DefaultC_Rsp_3,-0.046614074329546,0.070270792903108,-0.101253640623526,-0.039855605428726,-0.021401792586687,-0.043841368064694
zDCbin_17Networks_LH_DefaultC_Rsp_2,0.007171111247052,-0.044456598343957,-0.075033119812557,-0.085325983147261,-0.11245940760272,-0.050976931728552
zDCbin_17Networks_LH_DefaultC_Rsp_1,-0.09096319609692,0.049712738481603,-0.143053299566647,-0.020296742822463,-0.055084933117961,-0.083835016448081
zDCbin_17Networks_LH_DefaultC_IPL_1,-0.069567281431918,-0.133585952032225,-0.069582333101819,-0.036222673018407,-0.167635942269678,-0.078208004389819
zDCbin_17Networks_LH_DefaultB_PFCv_5,-0.124332922053724,-0.131781353795943,-0.016485916343868,-0.01140156709096,-0.131971820445933,-0.106859679285507
zDCbin_17Networks_LH_DefaultB_PFCv_4,-0.072083485006895,-0.005446351054799,0.082683290900999,0.049161836777134,-0.026997371330253,-0.011525824909583
zDCbin_17Networks_LH_DefaultB_PFCv_3,-0.014797251686151,0.018216673146366,0.035916418174133,0.005975792457698,-0.082233935136488,-0.006909182812048
zDCbin_17Networks_LH_DefaultB_PFCv_2,0.060052341161449,0.05778832342088,0.020877940376036,0.153944374333704,-0.023612462277923,0.075320816055975
zDCbin_17Networks_LH_DefaultB_PFCv_1,-0.005951041047289,0.053943951831157,0.097401898935944,0.007282469649915,0.003599567107224,0.026683951749695
zDCbin_17Networks_LH_DefaultB_PFCl_2,-0.040684829396577,-0.032260396459736,-0.026626606092625,-0.091626157414938,-0.125585882897486,-0.068466418901001
zDCbin_17Networks_LH_DefaultB_PFCl_1,-0.07806816714502,-0.021094848054291,0.027981053745916,-0.055010998502628,-0.054164179536062,-0.055315815852169
zDCbin_17Networks_LH_DefaultB_PFCd_6,-0.141786677138756,-0.08335867816609,-0.180913153529367,0.000413094710176,-0.131026718017047,-0.146448291456858
zDCbin_17Networks_LH_DefaultB_PFCd_5,-0.050238559949418,0.007438238014393,-0.034436155434208,0.050585411200775,-0.12147765801602,-0.028093082082438
zDCbin_17Networks_LH_DefaultB_PFCd_4,-0.042527293126874,0.112203053380894,0.029397535230621,0.104104265182038,0.005194633895661,0.035389665047445
zDCbin_17Networks_LH_DefaultB_PFCd_3,0.03765550667949,0.039976645987181,0.128304289018687,0.12591651931216,-0.001944911460474,0.086271815768908
zDCbin_17Networks_LH_DefaultB_PFCd_2,0.02741338858848,0.067237839415031,0.150565013176307,0.158822152468661,0.037164948916049,0.104930010970755
zDCbin_17Networks_LH_DefaultB_PFCd_1,-0.072183896953543,0.01713740643571,0.032590470890146,0.140888202321236,-0.057806697721711,0.002429356896078
zDCbin_17Networks_LH_DefaultB_IPL_2,-0.132433347585772,0.038442361484702,0.015766228028759,0.041132173942779,0.04390725700444,-0.041762594126747
zDCbin_17Networks_LH_DefaultB_IPL_1,-0.147856975148771,-0.054190013039782,-0.01855765647576,0.024588842110707,-0.035175924589825,-0.084858545845503
zDCbin_17Networks_LH_DefaultB_Temp_6,-0.066220283438086,0.004870336904942,-0.091382137184789,-0.042575880954884,-0.096985531487897,-0.073550336485196
zDCbin_17Networks_LH_DefaultB_Temp_5,-0.133026736948319,-0.018041815141729,-0.157183898531278,-0.169093599959882,-0.248128783420418,-0.162675294563785
zDCbin_17Networks_LH_DefaultB_Temp_4,-0.073537661404257,-0.064462322578176,-0.102634590532815,-0.074364552412149,-0.154697063189336,-0.106569764888992
zDCbin_17Networks_LH_DefaultB_Temp_3,-0.106733384446691,-0.009790616306131,0.077446929752499,-0.06085883999917,-0.153302562996291,-0.052138997287133
zDCbin_17Networks_LH_DefaultB_Temp_2,-0.097788934724251,-0.043659040950961,0.015201907281702,-0.045516012910436,-0.102069086813849,-0.068995697309515
zDCbin_17Networks_LH_DefaultB_Temp_1,-0.045987096209292,0.052182343998874,0.047240673725492,0.057012475646169,-0.025880269903464,0.012433386408012
zDCbin_17Networks_LH_DefaultA_PFCm_6,-0.089568619277151,-0.003738501319474,-0.078485264556184,-0.021952027119627,-0.02006041850807,-0.086744484955508
zDCbin_17Networks_LH_DefaultA_PFCm_5,0.037606229430388,-0.05527977133288,0.03577320234283,0.062190298443834,0.005651929609648,0.027296923372694
zDCbin_17Networks_LH_DefaultA_PFCm_4,-0.019116536235867,0.003000672058934,0.033313197596273,0.114120724223564,-0.011725970129629,0.023834512753402
zDCbin_17Networks_LH_DefaultA_PFCm_3,-0.142221352629093,-0.056049954978729,-0.049851770119831,0.035391269422589,-0.114846630162778,-0.096011083107616
zDCbin_17Networks_LH_DefaultA_PFCm_2,-0.054356767152211,0.043881585219809,0.032665853201057,0.039535857481535,0.046902679562654,-0.012476072383635
zDCbin_17Networks_LH_DefaultA_PFCm_1,0.014168494220198,0.107692217833571,0.108776531653621,0.129399742481662,0.141301387821793,0.087813974501259
zDCbin_17Networks_LH_DefaultA_pCunPCC_7,-0.033126399210463,-0.013366142932851,-0.160721404381247,-0.194435927150689,-0.108688206899416,-0.116138843959354
zDCbin_17Networks_LH_DefaultA_pCunPCC_6,-0.088810876416622,-0.035857760542304,-0.086039406881922,-0.15753969216275,-0.17165077946194,-0.12388397087037
zDCbin_17Networks_LH_DefaultA_pCunPCC_5,0.002299483608161,0.105884842430158,-0.066531530368668,0.009326310894669,-0.106787832668696,-0.005489272915598
zDCbin_17Networks_LH_DefaultA_pCunPCC_4,-0.027293244697502,0.107929733463219,-0.004930018821228,-0.038781733094867,-0.047506124574045,-0.012111834146022
zDCbin_17Networks_LH_DefaultA_pCunPCC_3,-0.034341432056154,0.106023317677333,-0.069966727886563,-0.030075263375657,-0.028100020610727,-0.030965687063311
zDCbin_17Networks_LH_DefaultA_pCunPCC_2,0.052716040728167,0.110875390390498,-0.054113184258655,0.065749729986008,-0.012519119447314,0.041876770010189
zDCbin_17Networks_LH_DefaultA_pCunPCC_1,0.128998992336456,0.190656262500254,0.040384517509047,0.092028836316878,0.044977313060036,0.134768978118277
zDCbin_17Networks_LH_DefaultA_PFCd_3,-0.015238950449686,-0.009241905319847,-0.032748151951422,0.094622093749496,-0.042323404358641,0.001480879617185
zDCbin_17Networks_LH_DefaultA_PFCd_2,-0.074462942750211,0.031722981059791,0.038639928026194,0.076554450452502,-0.054752951430743,-0.014778280621487
zDCbin_17Networks_LH_DefaultA_PFCd_1,-0.107495763756527,-0.040077723465551,-0.080825714404384,0.080141839957508,-0.145110518981526,-0.077687842139078
zDCbin_17Networks_LH_DefaultA_IPL_2,-0.033889595319786,-0.094312446985038,-0.134589705962566,-0.011779485065959,-0.092979509379972,-0.078054782152441
zDCbin_17Networks_LH_DefaultA_IPL_1,-0.051315665752188,0.036075961248033,-0.013516302125781,-0.000371363615716,-0.029254462221311,-0.021990506137435
zDCbin_17Networks_LH_ContC_Cingp_2,-0.117635891666232,-0.037419342639291,-0.160463872366886,-0.197140425408826,-0.067213146198717,-0.177986825244903
zDCbin_17Networks_LH_ContC_Cingp_1,-0.198030084393907,-0.023758497801657,-0.169205124246987,-0.087190469811092,-0.113323458017343,-0.184278369041366
zDCbin_17Networks_LH_ContC_pCun_3,-0.071198836120079,0.076682804501481,-0.074671163422636,-0.084209666257525,-0.017183973510446,-0.060919422347979
zDCbin_17Networks_LH_ContC_pCun_2,0.109078467250668,-0.018232159038602,0.020569437988441,0.055777115077173,-0.040212584399858,0.077073813559831
zDCbin_17Networks_LH_ContC_pCun_1,-0.009082134687592,0.093267387568912,0.011358790884487,0.086678481027804,-0.070384920031957,0.040655523053436
zDCbin_17Networks_LH_ContB_PFCmp_1,-0.144953128699204,-0.001211696598012,-0.037857822956932,0.076835666536907,-0.112653304490318,-0.075425470847335
