bids_name	aor	aqi	dummy_trs	dvars_nstd	dvars_std	dvars_vstd	efc	fber	fd_mean	fd_num	fd_perc	fwhm_avg	fwhm_x	fwhm_y	fwhm_z	gcor	gsr_x	gsr_y	size_t	size_x	size_y	size_z	snr	spacing_tr	spacing_x	spacing_y	spacing_z	summary_bg_k	summary_bg_mad	summary_bg_mean	summary_bg_median	summary_bg_n	summary_bg_p05	summary_bg_p95	summary_bg_stdv	summary_fg_k	summary_fg_mad	summary_fg_mean	summary_fg_median	summary_fg_n	summary_fg_p05	summary_fg_p95	summary_fg_stdv	tsnr
sub-1403_ses-wave2_task-rest_bold	0.009096640000000001	0.022492898799999998	0	36.886526605582326	1.2022838175903616	1.0512163640562249	0.4027784286553741	14792.5224609375	0.22253695375576563	66	26.4	2.526297712724545	2.358295790218522	2.8436413479551126	2.376956	0.0524061	-0.01986597292125225	0.006569297984242439	250	104	104	60	5.6584841824783965	1.5	2.451923131942749	2.451923131942749	2.5	47.217733349220886	4.008956746663383	17.473995208740234	5.240000247955322	481286.0	1.7160000801086426	69.5790023803711	42.76710891723633	4.624632954841794	85.8930628103297	636.7445678710938	650.68603515625	90090.0	442.7192321777344	789.248846435547	114.99235534667969	36.94074502191506
sub-1470_ses-wave1_task-rest_bold	0.0006580399999999999	0.018809880399999996	0	33.236119925020084	1.2023557122489956	0.990029772048192	0.3851396918764243	19539.40625	0.17097052586455314	99	39.6	2.479495072732166	2.3358317907226014	2.7951814274738966	2.3074719999999997	0.0125538	-0.013899109326303005	0.004281583242118359	250	104	104	60	6.010689103360353	1.5	2.451923131942749	2.451923131942749	2.5	92.80664488223773	2.633101927479935	10.489874839782715	3.888000249862671	483739.0	1.4000000953674316	35.54840049743643	27.08907127380371	5.457290115686536	69.44503723992187	543.9222412109375	554.1719970703125	88625.0	397.03281250000003	664.8232299804688	92.19722747802734	47.026120465714484
sub-1490_ses-wave1_task-rest_bold	0.0022986	0.015055524160000002	0	32.581102853654635	1.2272915016465866	0.9867445585140567	0.3982044432151979	21394.390625	0.09689899845594716	13	5.2	2.423957139167401	2.2138744601259166	2.7733169573762866	2.2846800000000003	0.0097847	-0.016151905059814453	0.007281164638698101	250	104	104	60	5.860099290353063	1.5	2.451923131942749	2.451923131942749	2.5	67.29959458721713	2.6983362921857337	11.165861129760742	3.9640002250671387	472976.0	1.3000000715255737	40.10000228881836	29.877431869506836	5.050612099834099	79.44079315785746	583.6931762695312	593.7980346679688	97028.0	421.9468292236328	717.834649658203	101.32848358154297	50.043209010735154
sub-1490_ses-wave2_task-rest_bold	0.00093524	0.0151059912	0	34.62573307301204	1.224043656385543	0.9998562324497986	0.4052100553847817	15137.3984375	0.0761374845532996	12	4.8	2.4658028376856946	2.2402741458080335	2.8576303672490506	2.2995039999999998	0.00766236	-0.017162121832370758	0.009391248226165771	250	104	104	60	5.714633848218346	1.5	2.451923131942749	2.451923131942749	2.5	57.10818631570173	3.3506813531633783	12.593623161315918	4.720000267028809	471994.0	1.5840001106262207	44.64800262451172	30.26109504699707	4.424559430429975	82.4683005506451	581.8118896484375	592.696044921875	97667.0	412.1200256347656	720.8872314453124	103.71495819091797	47.11600378504954
sub-1490_ses-wave3_task-rest_bold	0.00093524	0.0151059912	0	34.62573307301204	1.224043656385543	0.9998562324497986	0.4052100553847817	15137.3984375	0.0761374845532996	12	4.8	2.4658028376856946	2.2402741458080335	2.8576303672490506	2.2995039999999998	0.00766236	-0.017162121832370758	0.009391248226165771	250	104	104	60	5.714633848218346	1.5	2.451923131942749	2.451923131942749	2.5	57.10818631570173	3.3506813531633783	12.593623161315918	4.720000267028809	471994.0	1.5840001106262207	44.64800262451172	30.26109504699707	4.424559430429975	82.4683005506451	581.8118896484375	592.696044921875	97667.0	412.1200256347656	720.8872314453124	103.71495819091797	47.11600378504954
sub-1596_ses-wave1_task-rest_bold	0.00393856	0.021288012000000002	0	35.667314215261044	1.1830311340562243	1.027385320361446	0.366972215550958	28926.423828125	0.1808609771463453	73	29.2	2.5596792553230903	2.3926402600360888	2.793937505933182	2.4924600000000003	0.01759	-0.005536997225135565	0.012316800653934479	250	104	104	60	5.552724288874962	1.5	2.451923131942749	2.451923131942749	2.5	116.09981244168377	2.6093798904306627	9.73933219909668	3.6040000915527344	491508.0	1.340000033378601	32.336002349853516	26.489416122436523	4.072169045144615	81.1457766600531	608.1801147460938	619.2040405273438	83965.0	417.4968322753906	761.9304077148438	111.51289367675781	38.23461203905754
sub-1596_ses-wave2_task-rest_bold	0.00121592	0.01033571568	0	34.239252664859436	1.3691502897991972	1.0104653136546182	0.3868591767043008	24118.376953125	0.11598055561469578	11	4.4	2.5425334774244788	2.3940432403967633	2.8086891918766725	2.424868	0.0137593	-0.011083688586950302	0.00460774777457118	250	104	104	60	5.386341252804604	1.5	2.451923131942749	2.451923131942749	2.5	54.6710619522853	3.071952189813272	16.134531021118164	4.384000301361084	485914.0	1.4560000896453857	72.20000457763672	43.6322021484375	3.4001947742767813	93.96136345152154	678.08837890625	692.612060546875	86748.0	454.950617980957	856.300048828125	128.58599853515625	55.48811252042651
sub-1705_ses-wave1_task-rest_bold	0.04742404	0.1355185388	0	95.81450083172689	1.2433419806024095	1.2771737114457833	0.4140341113020364	9363.453125	1.517147666911347	165	66.0	2.821224348566055	2.4992790027412193	3.3285260429569457	2.635868	0.0690334	-0.017696857452392578	0.021053051576018333	250	104	104	60	5.594053725172089	1.5	2.451923131942749	2.451923131942749	2.5	46.00343310191934	3.9970957281387474	13.13622760772705	5.180000305175781	474863.0	1.7400001287460327	48.112003326416016	26.783832550048828	5.241211908556181	63.24786131632949	493.0714111328125	504.760009765625	95830.0	332.2382186889648	607.6168273925782	90.2310562133789	11.863388271653093
sub-1714_ses-wave2_task-rest_bold	0.00487688	0.0185504184	0	36.38771041048196	1.2131558446586348	1.0454168014056222	0.4059673968295415	14627.142578125	0.1508603182018087	46	18.4	2.4592169556803376	2.2724978313594635	2.778937035681548	2.326216	0.0550917	-0.01355048269033432	0.01309470646083355	250	104	104	60	5.756433389976222	1.5	2.451923131942749	2.451923131942749	2.5	63.336957843859835	3.368472350730461	11.91246509552002	4.588000297546387	472067.0	1.600000023841858	43.30000305175781	26.68414306640625	4.8803458419214225	73.42446321410415	555.1014404296875	564.0240478515625	97657.0	392.6512084960938	686.065625	97.98101043701172	43.28445173474029
sub-1714_ses-wave3_task-rest_bold	0.00506396	0.020314922720000003	0	29.173769487429684	1.1757018991566268	1.0323036026506023	0.4059745526690507	18019.859375	0.23268248785678583	135	54.0	2.4690250080860987	2.2760134391237123	2.7596215851345827	2.37144	0.0071199	-0.013432573527097702	0.007868627086281776	250	104	104	60	5.892719679425926	1.5	2.451923131942749	2.451923131942749	2.5	58.70091973709625	31.241391867060308	142.35220336914062	51.02400207519531	470963.0	24.964000701904297	565.0480346679688	334.4303894042969	5.292717960521452	939.8988616998301	6937.53466796875	7024.6962890625	98507.0	5089.375830078125	8537.113671874999	1192.0914306640625	45.72272291406989
sub-1745_ses-wave1_task-rest_bold	0.0007710799999999999	0.026258151599999998	0	36.15463450630521	1.3032238939759049	0.9609454220883529	0.38674798945116806	18773.94140625	0.13730498578759093	31	12.4	2.4502522762475043	2.2598424590944224	2.7507183696480912	2.3401959999999997	0.0118329	-0.015856465324759483	0.005619753152132034	250	104	104	60	6.203380226293829	1.5	2.451923131942749	2.451923131942749	2.5	80.92068204347369	2.306929396991113	10.982086181640625	3.81600022315979	484813.0	1.5600000619888306	40.77360229492174	28.551128387451172	5.870268575647218	63.879419637466285	521.5494384765625	530.0120239257812	88002.0	387.85621795654293	634.7476470947265	85.4387435913086	43.67959644435905
sub-1745_ses-wave2_task-rest_bold	0.00245076	0.025716352	0	36.54256351144579	1.1847265271084335	0.9722151393574304	0.3866109415375308	19527.3828125	0.18680152802881636	64	25.6	2.418028459841919	2.2209546168297876	2.7110107626959685	2.32212	0.0117052	-0.015583837404847145	0.009627687744796276	250	104	104	60	6.044220386212529	1.5	2.451923131942749	2.451923131942749	2.5	71.77807622340337	2.389955112743909	11.058062553405762	3.700000286102295	484930.0	1.4240000247955322	41.838201141357374	28.152318954467773	5.152549416169633	67.51767245403622	517.0603637695312	524.0320434570312	87445.0	380.70961303710936	633.7032348632813	86.6991958618164	40.49849533219822
sub-1745_ses-wave3_task-rest_bold	0.0012963200000000001	0.0266531412	0	43.24478705534138	1.2994041174698805	0.9974683844176708	0.414739731425787	8377.541015625	0.18488504428503544	90	36.0	2.4325576881381386	2.2670939099120964	2.726631154502319	2.303948	0.00770005	-0.02192549593746662	0.014433791860938072	250	104	104	60	6.095901628915511	1.5	2.451923131942749	2.451923131942749	2.5	49.954887284063346	43.89688901925789	183.6075897216797	63.400001525878906	480918.0	26.532001495361328	736.9772125244137	389.9105224609375	5.5598348103025685	754.1587742932687	5857.9208984375	5948.97607421875	90747.0	4284.909130859375	7134.561962890625	975.8922729492188	39.76354510348756
sub-1759_ses-wave1_task-rest_run-01_bold	0.023633578947368426	0.07407582578947368	0	77.0011919012699	1.1707474760317462	1.1539253462962966	0.4016158764758777	5245.7626953125	0.8497406731092154	135	71.05263157894737	2.8041708064342488	2.6730650380572514	3.1076993812454963	2.631748	0.0663618	-0.01412690244615078	0.034922853112220764	190	104	104	60	4.827709209631638	1.5	2.451923131942749	2.451923131942749	2.5	46.75851644048007	6.741939019170193	15.280457496643066	7.468421459197998	487227.0	1.8105263710021973	50.287896347045645	25.72237777709961	3.0516382172653094	82.4404746117907	525.1954345703125	540.8316040039062	85493.0	314.1431579589844	674.2600341796874	112.02589416503906	15.042147961794399
sub-1759_ses-wave1_task-rest_run-02_bold	0.03109892	0.1026333268	0	80.49842954771083	1.2001927571485937	1.1869209136947798	0.3790798054201972	16144.4326171875	1.1954102517619811	202	80.8	2.5836498691981578	2.4430211216506708	2.810940485943802	2.496988	0.114174	-0.011731321923434734	0.009985157288610935	250	104	104	60	5.923280185315475	1.5	2.451923131942749	2.451923131942749	2.5	91.01026702527525	3.3744026832528218	10.782986640930176	4.3560004234313965	488225.0	1.5160000324249268	33.02320175170894	25.1866512298584	5.546175791950411	65.78006699750883	547.762939453125	557.3480224609375	84628.0	386.71621398925777	671.063226318359	94.09393310546875	15.254544222087134
sub-1764_ses-wave1_task-rest_bold	0.005274719999999999	0.0320687828	0	39.15742946152613	1.1412530381526098	1.0446821798795172	0.42433657271990666	6422.40380859375	0.24637535072879882	146	58.4	2.5788766403947476	2.350840417836797	2.9091695033474454	2.47662	0.0224698	-0.01813894510269165	0.010744883678853512	250	104	104	60	5.852430582916803	1.5	2.451923131942749	2.451923131942749	2.5	60.57391901807371	4.797700869574986	14.249918937683105	5.952000141143799	474756.0	1.8360000848770142	45.58500289916992	27.490039825439453	5.708096835207943	57.756242613054994	465.9515075683594	475.988037109375	97735.0	328.27480163574216	568.6920166015625	81.33126831054688	33.30110317398794
sub-1764_ses-wave2_task-rest_bold	0.008998240000000003	0.0238432076	0	39.29260347381525	1.2351362842971896	1.0839301720883536	0.4143669484194589	15693.6904296875	0.20901070996433144	103	41.2	2.5282742358424564	2.3300241045784125	2.839546602948957	2.4152519999999997	0.050309	-0.013457472436130047	0.008796071633696556	250	104	104	60	6.080849994415416	1.5	2.451923131942749	2.451923131942749	2.5	61.16179243122119	2.8881097607405977	10.854095458984375	3.5320000648498535	470246.0	0.9520000219345093	39.0160026550293	25.84430694580078	6.249806054547717	52.780648027885235	447.2577819824219	455.34002685546875	99658.0	322.9190093994141	542.9846130371094	74.88060760498047	39.24839771527331
sub-1837_ses-wave1_task-rest_bold	0.00245116	0.0416443716	0	41.73599576365462	1.1316502359839367	0.9898578853012052	0.39606788164023415	12726.43359375	0.27792092541162394	150	60.0	2.516938471086514	2.309656418760941	2.866606994498601	2.374552	0.0135895	-0.017901895567774773	0.011001658625900745	250	104	104	60	6.282196566707474	1.5	2.451923131942749	2.451923131942749	2.5	69.63174624395816	3.765809931927357	13.765904426574707	5.008000373840332	484658.0	1.652000069618225	50.00060348510728	30.55953598022461	5.493756378582475	68.62962411791541	563.6087646484375	572.2540283203125	87926.0	419.56402587890625	685.3250122070312	91.09087371826172	31.46430815756321
sub-1837_ses-wave2_task-rest_bold	0.00615064	0.0273305916	0	38.5217917338153	1.2520894367871487	1.054556699477912	0.39202981423114525	16312.02734375	0.2065723362437876	66	26.4	2.4549472036532216	2.24939351815242	2.854600092807244	2.260848	0.0264193	-0.014037830755114555	0.012331732548773289	250	104	104	60	6.331544938916875	1.5	2.451923131942749	2.451923131942749	2.5	64.24047160313779	3.220211916791952	12.085189819335938	4.400000095367432	483126.0	1.3640000820159912	42.704002380371094	27.62384033203125	5.883109038703873	67.51767245403622	561.701416015625	570.33203125	88735.0	416.5508331298828	678.748046875	90.07735443115234	38.92137095401995
sub-1837_ses-wave3_task-rest_bold	0.0021554800000000004	0.023080736	0	35.92152882004015	1.3019352604417676	0.9766198595582333	0.39274938371292634	16958.828125	0.14119424222039959	22	8.8	2.427825609453262	2.2588310081367267	2.7687858202230604	2.2558599999999998	0.00952303	-0.014833650551736355	0.010122221894562244	250	104	104	60	6.382437197367368	1.5	2.451923131942749	2.451923131942749	2.5	85.54707688456594	31.465608418465436	134.42825317382812	46.96800994873047	482598.0	21.055186080932618	478.9123504638655	318.63031005859375	5.804915950094735	746.3208181312765	6182.6171875	6271.9990234375	89152.0	4601.606127929687	7464.020800781249	982.6910400390625	48.10443115234375
sub-1908_ses-wave1_task-rest_bold	0.0009119306930693068	0.01760777079207921	0	29.669609591592025	1.1967475379104475	1.0183645109950257	0.39376718865779464	18950.697265625	0.1312697887670566	14	6.930693069306931	2.442928589714366	2.3090324187749434	2.736105350368155	2.2836480000000003	0.0111105	-0.015000567771494389	0.003678844543173909	202	104	104	60	6.066838964100384	1.5	2.451923131942749	2.451923131942749	2.5	80.64279387512073	2.8844685641433014	12.05111312866211	3.8910889625549316	481878.0	1.3415840864181519	42.02475357055664	31.228809356689453	6.667439258331964	63.68583706935483	533.1856079101562	544.7227783203125	90472.0	387.0207809448242	644.2591430664062	89.78642272949219	53.551952046342194
sub-1908_ses-wave2_task-rest_bold	0.00262716	0.019635722800000005	0	32.71296010895582	1.2196468057831322	1.0337774460240965	0.39620841689337905	16453.251953125	0.15986355611539455	53	21.2	2.489751281854244	2.331569830033923	2.8032200155288094	2.3344639999999997	0.01301	-0.013781971298158169	0.00748247979208827	250	104	104	60	6.059392031980236	1.5	2.451923131942749	2.451923131942749	2.5	70.57651810516785	3.4396370479586205	12.595288276672363	4.388000011444092	480365.0	1.4240000247955322	44.480003356933594	29.277751922607422	5.682835528135893	68.50809489553669	559.6326293945312	572.3720092773438	91203.0	397.3476226806641	677.71962890625	94.45978546142578	46.67933592398185
sub-1908_ses-wave3_task-rest_bold	0.00118128	0.0219206556	0	35.06474280421686	1.2667264565461853	1.0020273063052205	0.4106527506833444	12778.376953125	0.1321108850907046	34	13.6	2.4894092167072097	2.36196229994017	2.7444253501814595	2.36184	0.00810049	-0.011860200203955173	0.0044859712943434715	250	104	104	60	6.035688308057889	1.5	2.451923131942749	2.451923131942749	2.5	49.75159740326627	38.29858442216632	168.5930633544922	54.02800369262695	477464.0	22.444000244140625	672.8068450927732	392.09649658203125	6.043417475873886	747.4566593816843	6094.80908203125	6229.3564453125	93797.0	4291.96025390625	7360.15712890625	1032.0816650390625	44.53408872918226
sub-1938_ses-wave1_task-rest_bold	0.0007890800000000001	0.02287787	0	31.21796589590363	1.2063175924096396	0.9954387079116459	0.38578317395076633	18318.50390625	0.13052173965536512	22	8.8	2.480770968312704	2.39865594617561	2.7115409587625026	2.332116	0.00904708	-0.014384772628545761	0.0005379686481319368	250	104	104	60	5.931246500048919	1.5	2.451923131942749	2.451923131942749	2.5	67.58842221307755	2.8406658633820103	10.85535717010498	3.864000082015991	486261.0	1.340000033378601	36.336002349853516	26.82404327392578	6.502170566575902	58.99275494305803	518.7327270507812	530.281982421875	86662.0	362.2682052612305	628.6119995117188	89.404296875	48.21929535828531
sub-1938_ses-wave2_task-rest_bold	0.0011832000000000001	0.013323677999999999	0	29.193165392168677	1.2279003061847393	1.016877738514056	0.3872572315995283	22880.373046875	0.14322426763170806	45	18.0	2.537629660076079	2.4461859843247513	2.8039989959034863	2.362704	0.0141846	-0.013113364577293396	-0.0024125417694449425	250	104	104	60	5.591059492481964	1.5	2.451923131942749	2.451923131942749	2.5	56.289372281219286	2.947413085964207	13.23530387878418	4.156000137329102	484339.0	1.3320000171661377	47.928001403808594	34.257049560546875	5.0831550498039135	79.57422192807148	624.3931884765625	640.385986328125	87868.0	421.2938217163086	768.1506286621093	114.53684997558594	53.89720670878887
sub-1938_ses-wave3_task-rest_bold	0.0006029200000000001	0.01368983204	0	24.663255653132545	1.0803407322489953	0.9564625212449801	0.36304936621599115	17095.537109375	0.13797954325734146	26	10.4	3.172312996414501	3.111855302720867	3.4841956865226367	2.920888	0.00347228	-0.006868408061563969	0.008215922862291336	250	104	104	60	3.9334905080092804	1.5	2.451923131942749	2.451923131942749	2.5	81.28146456621278	35.77222388484999	120.6474380493164	49.62000274658203	494041.0	19.176000595092773	417.4920349121094	252.2991485595703	1.5343847691660422	1069.964629664794	6214.8837890625	6686.904296875	79649.0	2335.0720703125	8108.773925781249	1699.9818115234375	44.58185361337382
sub-1994_ses-wave1_task-rest_bold	0.00698076	0.029598346	0	33.979585915742994	1.1813439916465867	1.0325473879919678	0.3975439773445525	17948.5078125	0.24538332231581705	102	40.8	2.4557473093764415	2.2728322627245077	2.6776736654048174	2.4167359999999998	0.0172735	-0.01225119549781084	0.005260029807686806	250	104	104	60	6.222215415482114	1.5	2.451923131942749	2.451923131942749	2.5	74.06609323800595	2.935552420919485	10.358658790588379	4.044000148773193	475485.0	1.5040000677108765	34.54800033569336	25.167171478271484	5.8051263482035935	66.6281925647051	543.4628295898438	550.0160522460938	95930.0	414.4454299926758	666.8630279541017	88.39507293701172	37.85592905944213
sub-1994_ses-wave2_task-rest_bold	0.013756377551020408	0.027375758673469384	0	37.525868587076936	1.1725254482564105	1.0688755154871799	0.40243685054412076	16193.00390625	0.3330191223403202	88	44.89795918367347	2.4811285378437993	2.2933182230491287	2.696067390482269	2.4539999999999997	0.0621786	-0.013111986219882965	0.004017374943941832	196	104	104	60	6.108120058745826	1.5	2.451923131942749	2.451923131942749	2.5	57.389233851027385	3.812405300751646	14.321446418762207	5.214285373687744	475300.0	1.8673468828201294	48.689029312133734	35.61098098754883	5.031718713335048	84.11880855628675	661.7786865234375	671.36474609375	96102.0	491.0721771240235	813.9326354980468	109.91291046142578	34.01312142377719
sub-1994_ses-wave3_task-rest_bold	0.00729592	0.0229981912	0	38.24379831329317	1.3095518551405618	1.0754611043775095	0.4006394214137427	15990.96875	0.2275433611127055	87	34.8	2.353763023304202	2.2334060675307765	2.5152950023818295	2.312588	0.0262828	-0.008897917345166206	0.005375534761697054	250	104	104	60	6.295752933608683	1.5	2.451923131942749	2.451923131942749	2.5	82.36793936460106	39.91165466312369	150.77711486816406	60.12800216674805	474003.0	23.720001220703125	510.5476348876952	382.92791748046875	5.762109049988105	985.8855918406259	7628.60791015625	7732.2421875	96512.0	5862.991479492188	9289.867822265624	1228.16162109375	43.30011751037091
sub-2004_ses-wave1_task-rest_bold	0.01896132	0.075469696	0	58.498673366546186	1.0988857752208834	1.0604520290361452	0.3878590920503962	20536.880859375	0.8531203943116406	189	75.6	2.660868821912171	2.4328699061921832	3.02622455954433	2.5235119999999998	0.077047	-0.015504314564168453	0.0024390907492488623	250	104	104	60	5.927086168797663	1.5	2.451923131942749	2.451923131942749	2.5	62.71862967031525	2.8999704257853196	11.87382698059082	4.216000080108643	482959.0	1.6120001077651978	44.30800247192383	28.390430450439453	5.479138720300831	71.46732693591572	594.3232421875	608.6200561523438	88914.0	410.6316192626954	722.2256286621092	102.68395233154297	19.549009824870154
sub-2004_ses-wave2_task-rest_bold	0.004418760000000001	0.0289172648	0	38.3291902962249	1.2167522473092367	1.0309174781526105	0.4032200073592617	13371.109375	0.20974697602763515	73	29.2	2.5539969543594645	2.3368595554054212	2.8911673076729723	2.433964	0.0307195	-0.020006176084280014	0.0009757328662090003	250	104	104	60	5.808352265708417	1.5	2.451923131942749	2.451923131942749	2.5	42.59731756084473	3.1668385706107895	13.657132148742676	4.4160003662109375	482016.0	1.5880000591278076	54.493003845214844	32.227413177490234	6.126883661867618	59.01051377395291	509.4695129394531	520.6380615234375	89984.0	347.3984252929688	619.2382476806639	89.63560485839844	38.090623969910666
sub-2004_ses-wave3_task-rest_bold	0.00935136	0.0261883508	0	35.216883885461854	1.2334623778714866	1.0724774335341365	0.4098075916891653	13873.3984375	0.28333404880080354	132	52.8	2.5760299998391694	2.4027466127504846	2.8616353867670234	2.463708	0.0270198	-0.022004736587405205	0.00019352903473190963	250	104	104	60	5.407749730031688	1.5	2.451923131942749	2.451923131942749	2.5	37.02951391675285	32.866327721781204	179.57568359375	51.14800262451172	480213.0	23.448001861572266	794.4552246093733	439.469482421875	5.083002895999892	758.5645931906442	6002.29150390625	6159.1640625	91883.0	3823.6726806640627	7398.4521484375	1138.9451904296875	38.40746908541769
sub-2031_ses-wave1_task-rest_bold	0.00159952	0.0217364324	0	36.069195544538154	1.2943829609638546	1.0281150036546192	0.3813759920353509	17575.791015625	0.1268483593630119	20	8.0	2.423557426702091	2.2325985381371325	2.7608777419691406	2.277196	0.0313786	-0.017708618193864822	0.0016888086684048176	250	104	104	60	6.476792488438903	1.5	2.451923131942749	2.451923131942749	2.5	82.87587272900562	2.1171561051762064	8.707982063293457	3.008000135421753	490021.0	1.1040000915527344	29.424001693725586	22.652875900268555	6.970080541087773	43.74269259711839	397.74951171875	404.760009765625	83225.0	294.8616149902344	477.2672302246094	62.49352264404297	48.09338951529935
sub-2031_ses-wave2_task-rest_bold	0.0014748800000000002	0.023124983599999996	0	34.49074092574296	1.2402287149397593	1.002321221124498	0.37454567528867955	22880.943359375	0.12865543636738605	24	9.6	2.455245426484279	2.2678321059739632	2.7547641734788746	2.34314	0.0197939	-0.014624463394284248	0.008570631965994835	250	104	104	60	6.388007055601161	1.5	2.451923131942749	2.451923131942749	2.5	63.80210875494235	2.4018157777886304	9.637993812561035	3.2120001316070557	491988.0	1.027999997138977	34.15460147857652	24.90789031982422	6.3099652973437195	54.29881315360963	484.03594970703125	491.72802734375	81785.0	358.3824096679687	585.3488403320313	76.97628021240234	45.55922114523128
sub-2031_ses-wave3_task-rest_bold	0.00110184	0.0185897976	0	29.017639183293163	1.2260292859036135	1.0056491582329312	0.39445029959017786	13829.5888671875	0.12583404514039637	16	6.4	2.4700709684807305	2.317572653877423	2.7701602515647683	2.3224799999999997	0.0216137	-0.019257113337516785	-0.0009004186140373349	250	104	104	60	6.367159631355641	1.5	2.451923131942749	2.451923131942749	2.5	63.425188579319325	28.77730883496659	141.6053924560547	43.80400085449219	489604.0	19.468000411987305	558.2734283447255	345.83135986328125	6.989281096530872	579.8929276891066	5167.62353515625	5260.576171875	84471.0	3779.4161376953125	6187.338134765625	826.1996459960938	54.55963242868893
sub-2051_ses-wave1_task-rest_bold	0.0027008799999999997	0.022967634799999997	0	28.870120434859437	1.0331841736144578	0.980179981686747	0.3635103290927263	18261.513671875	0.21109348164076577	93	37.2	2.5904632546805453	2.4667616701375548	2.805720093904082	2.498908	0.00630754	-0.01100828219205141	0.005920609459280968	250	104	104	60	5.385215457496309	1.5	2.451923131942749	2.451923131942749	2.5	72.38522637564736	3.0067171181476446	10.360248565673828	4.208000183105469	496398.0	1.408000111579895	34.66860275268541	23.364177703857422	4.084957314637684	79.39043499534536	563.1968383789062	574.81201171875	77713.0	378.53681640625007	705.2896362304687	106.73822021484375	37.031456031720154
sub-2051_ses-wave2_task-rest_bold	0.00315928	0.028692472799999997	0	29.640793942008035	1.091207876305221	0.9622943471084342	0.37338502529436907	21085.474609375	0.15613896076108186	53	21.2	2.5984116988024213	2.4932592381704164	2.822347858236847	2.479628	0.01714	-0.01531353872269392	-0.0017737834714353085	250	104	104	60	5.41939705375723	1.5	2.451923131942749	2.451923131942749	2.5	65.95474665073536	2.4967023353261055	11.721085548400879	3.632000207901001	495559.0	1.5120000839233398	45.02000045776367	29.357629776000977	4.943265035209215	69.28201795912122	523.1753540039062	535.1480102539062	78932.0	343.3382278442383	647.3298156738281	98.74615478515625	36.723289084620774
sub-2051_ses-wave3_task-rest_bold	0.006325439999999999	0.0189076792	0	35.58018195710843	1.3011235982730929	1.1142755047791169	0.38051434743622664	13506.6552734375	0.17710034473820668	61	24.4	2.556789869442418	2.4921131989804466	2.729192409346807	2.449064	0.0201588	-0.015764573588967323	-0.00040373599040322006	250	104	104	60	5.352811561440146	1.5	2.451923131942749	2.451923131942749	2.5	82.92078753245059	31.62687443889111	143.55587768554688	50.548004150390625	493962.0	23.280000686645508	538.5940093994122	351.2093200683594	4.842602423925195	837.7115172869419	5886.86669921875	6011.05029296875	79874.0	3890.9009033203124	7315.078295898436	1122.963623046875	44.38863478275016
sub-2082_ses-wave2_task-rest_bold	0.01928516	0.0806876628	0	78.50252562096391	1.2272735612851402	1.123135666787148	0.4326863504641243	6193.20556640625	0.7220295526242395	200	80.0	2.6889589924121453	2.439958219758616	2.9435547574778216	2.683364	0.0815153	-0.02430945448577404	0.025146102532744408	250	104	104	60	5.102556241422174	1.5	2.451923131942749	2.451923131942749	2.5	52.703108668439135	5.7999404980907245	18.204904556274414	7.052000522613525	471396.0	2.0480000972747803	69.88500213623047	34.64533615112305	4.708353866180105	74.21612248586906	549.9243774414062	564.7940673828125	100492.0	354.0816162109375	692.1556365966796	110.68790435791016	17.397964757867157
sub-2082_ses-wave3_task-rest_bold	0.019825950413223138	0.07486260578512396	0	75.17653759341668	1.2670361265000003	1.1321560165833333	0.4248067294917074	13670.392578125	0.8380621477408212	104	85.9504132231405	2.477132197746213	2.2829100664199364	2.7369985268187014	2.411488	0.0766721	-0.017940817400813103	0.010090756230056286	121	104	104	60	5.867119847525989	1.5	2.451923131942749	2.451923131942749	2.5	47.7133926139444	32.76427948443987	159.80032348632812	48.47933578491211	468032.0	21.97520637512207	716.0074157714836	382.58624267578125	5.838468846564174	678.8971656787678	5710.177734375	5792.40478515625	101957.0	4074.059375	7033.072460937499	987.2606201171875	20.63627174164867
sub-2093_ses-wave1_task-rest_bold	0.01862632	0.10800078720000002	0	87.34226048305219	1.1530192068674698	1.1290203546184743	0.35149168902599326	16296.7548828125	1.3773778362670006	234	93.6	2.886383510833103	2.5990782161880595	3.380020316311249	2.680052	0.0640523	-0.01611337438225746	0.01110357977449894	250	104	104	60	5.471850102003708	1.5	2.451923131942749	2.451923131942749	2.5	63.61568668184475	2.550075858247225	8.310811042785645	3.448000192642212	506579.0	1.184000015258789	31.26840152740469	16.200469970703125	4.3709959430568395	55.894076490403776	427.87017822265625	442.82000732421875	69765.0	270.38640747070315	523.6552124023438	80.92634582519531	14.28473236085847
sub-2093_ses-wave2_task-rest_bold	0.015179480000000002	0.039065732	0	43.991916694457835	1.1870588104016062	1.1244211755020086	0.3532991272736595	14110.427734375	0.4548625731144932	142	56.8	2.7357056570033778	2.507672414317582	3.153312556692552	2.546132	0.0445596	-0.01596120558679104	0.010685295797884464	250	104	104	60	5.447158566057678	1.5	2.451923131942749	2.451923131942749	2.5	64.18377432272501	2.7339182873198995	8.727256774902344	3.7800002098083496	506240.0	1.2640000581741333	28.69220132827754	17.81440544128418	4.5741816212102355	56.327030000806616	440.9674377441406	455.302001953125	69982.0	280.2328247070312	542.072021484375	83.58463287353516	26.068548095528968
